,video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,hashtags
195,7319990705387146542,2024-01-03T16:43:04,58.0,US,"['Jim Harbaugh', ' whos got it better than us', ' Michigan Football', ' who got it better than us nobody', ' michigan stadium', ' Michigan Basketball', ' Michigan', ' jim harbaugh whos got it better than us', ' Michigan Hockey', ' jim harbaugh and john harbaugh']",37900.0,247.0,229.0,323100.0,Who’s got it better than us?! NOOOOOOOBODY! #cfb #michigan ,False,,ravens,Baltimore Ravens,,,,,,True,"['cfb', 'michigan']"
196,7321930972507704622,2024-01-08T22:12:06,19.0,US,"['michigan vs washington', ' derek jeter', ' Michael Jordan', ' michael jordan now', ' travis scott', ' national championship 2024', ' stephen a', ' michigan', ' michael jordan 2024', ' college football championship']",296500.0,5615.0,2486.0,5400000.0,"MJ, Derek Jeter, Travis Scott, Stephen A. and more pulled up for the National Championship 🙌 #cfb #cfp #nationalchampionship #football #washington #michigan ",False,,espn,ESPN,,,,,,True,"['cfb', 'cfp', 'nationalchampionship', 'football', 'washington', 'michigan']"
197,7321953338164137258,2024-01-08T23:39:04,11.0,US,[],5388.0,100.0,179.0,141100.0,Jim Harbaugh’s dad is FIRED UP. “NOOOOOBODY!” #BWTB #Michigan #nationalchampionship ,False,,bussinwtb,bussinwtb,,,,,,False,"['bwtb', 'michigan', 'nationalchampionship']"
202,7321970271479500062,2024-01-09T00:45:13,9.0,US,"['73 on washington', ' 73 on washington clip', ' washington number 73 clip', ' 73 on washington football', ' number 73 washington', ' michigan vs washington', ' number 73 washington football', ' washington', ' Michigan Football', ' Michigan']",114100.0,3748.0,431.0,1100000.0,time to learn chinese💀 #ncaafb #championship #washinton #michigan #cfb #2024 ,False,,mrdripalot,Andrew,,,,,,False,"['ncaafb', 'championship', 'washinton', 'michigan', 'cfb', '2024']"
204,7321915057355640110,2024-01-08T21:10:36,15.0,US,[],6655.0,40.0,29.0,152800.0,The whole family is in #Houston 🤝 #michigan #jimharbaugh #family #parents #nationalchampionship ,False,,collegegameday,College GameDay,,,,,,True,"['houston', 'michigan', 'jimharbaugh', 'family', 'parents', 'nationalchampionship']"
217,7321860017370516779,2024-01-08T17:36:49,86.0,US,"['iron claw', ' the iron claw', ' von erich family', ' kevin von erich', ' the iron claw true story', ' von erich family deaths', ' von erich family story', ' iron claw all deaths', ' Zac Efron New Face', ' the iron claw movie']",559000.0,10800.0,1209.0,6200000.0,"The Iron Claw is so tragic, they had tk cut one of the saddest storylines out of the movie to make it less sad #truecrime #truestory #theironclaw #vonerich #movie #scary #sad #mystery #wrestling #history #film #behindthescenes #zacefron #oscars #darkhistory #story #brothers ",False,,heartstartspounding,Heart Starts Pounding Pod,,,,,,False,"['truecrime', 'truestory', 'theironclaw', 'vonerich', 'movie', 'scary', 'sad', 'mystery', 'wrestling', 'history', 'film', 'behindthescenes', 'zacefron', 'oscars', 'darkhistory', 'story', 'brothers']"
225,7320467130904874283,2024-01-04T23:31:50,0.0,US,"['meechie walker', "" meechie walker i don't wanna dye"", ' what happened to meechie', ' michigan vs washington', ' michigan', ' meechie michigan football', ' Michigan Football', ' meechie michigan', ' rip meechie', ' Natty']",279400.0,699.0,1274.0,2200000.0,#meechie #rip #flyhigh #riplegends❤️😭💔 #michiganfootball #natty #beatwashington #michiganforitall #michigan #goblue〽️ ,False,,uofmvsp,𝔲𝔬𝔣𝔪𝔳𝔰𝔭,,,,,,False,"['meechie', 'rip', 'flyhigh', 'riplegends❤️😭💔', 'michiganfootball', 'natty', 'beatwashington', 'michiganforitall', 'michigan', 'goblue〽️']"
230,7321976115252202794,2024-01-09T01:07:41,24.0,US,[],109200.0,1922.0,376.0,1500000.0,#Michigan quarterback #jjmccarthy celebrating the #Wolverines #cfbplayoff victory monday night in Houston! #goblue ,False,,djdennisou,Damien Dennis,,,,,,False,"['michigan', 'jjmccarthy', 'wolverines', 'cfbplayoff', 'goblue']"
233,7321952244780289323,2024-01-08T23:34:55,14.0,US,"['streaker national championship', ' michigan streaker', ' michigan vs washington', ' Michigan', ' pat mcafee', ' ncaa football 25 trailer', ' michigan football', ' natty streaker', ' national championship 2024', ' michigan national championship']",182100.0,1504.0,275.0,1700000.0,WE'VE GOT A STREAKER 😂😂 @Michigan Football #PMSCFBNATTY #nationalchampionship #michigan #streaker #collegefootball #michiganfootball #football #footballtok #footballtiktok #sports #sportstok #patmcafee #patmcafeeshow #thepatmcafeeshow #thepatmcafeeshowclips #mcafee #pmslive ,False,,patmcafeeshowofficial,Pat McAfee Show Clips,,,,,,True,"['pmscfbnatty', 'nationalchampionship', 'michigan', 'streaker', 'collegefootball', 'michiganfootball', 'football', 'footballtok', 'footballtiktok', 'sports', 'sportstok', 'patmcafee', 'patmcafeeshow', 'thepatmcafeeshow', 'thepatmcafeeshowclips', 'mcafee', 'pmslive']"
235,7321957045870071070,2024-01-08T23:53:48,8.0,US,"['michigan', ' michigan vs washington', ' dave portnoy', ' this means something to me man', ' michigan national championship', ' Michigan Football', ' dave portnoy michigan', ' michigan winning championship', ' michigan wins for meechie', ' Football']",111000.0,1368.0,1344.0,921600.0,THIS MEANS SOMETHING 💙 (via @Big Fred) #michiganfootball #collegefootball #nationalchampionship ,False,,bleacherreport,bleacherreport,,,,,,True,"['michiganfootball', 'collegefootball', 'nationalchampionship']"
245,7321839050023800107,2024-01-08T16:15:25,56.0,US,"['Renee Rapp', ' Angourie Rice', ' avantika mean girls', ' jo koy golden globes', ' mean girls movie 2024', ' Jo Koy', ' mean girls', ' bebe wood', ' renee rapp mean girls', ' jo koy golden globes joke']",1000000.0,4345.0,2237.0,8100000.0,The cast of #MeanGirls joined #HodaandJenna this morning to dish on their ins and outs for this year. 💅 #ReneeRapp #AngourieRice #AvantikaVandanapu #BebeWood #ReginaGeorge #dannydevito #bobross ,False,,hodaandjenna,TODAY with Hoda & Jenna,,,,,,True,"['meangirls', 'hodaandjenna', 'reneerapp', 'angourierice', 'avantikavandanapu', 'bebewood', 'reginageorge', 'dannydevito', 'bobross']"
256,7321969930033728798,2024-01-09T00:43:49,15.0,US,"['john harbaugh', ' michigan vs washington', ' john harbaugh superbowl', ' jim harbaugh nfl', ' jack harbaugh national championship', ' john harbaugh and jim harbaugh superbowl', ' jack harbaugh championship', ' harbaugh superbowl', ' Michigan', ' michigan national championship']",277700.0,2328.0,1766.0,3600000.0,“It’s good to be at the big person table from now on.” 🤣 #collegefootball #cfb #michigan ,False,,cbssports,CBS Sports,,,,,,True,"['collegefootball', 'cfb', 'michigan']"
259,7321948435588844831,2024-01-08T23:20:14,13.0,US,"['michigan vs washington', ' Blake Corum', ' Michigan Football', ' tcu vs michigan', ' Michigan', ' football', ' college football', ' College Football Videos', ' CFB', ' michigan national championship']",117000.0,460.0,951.0,1100000.0,THE WOLVERINES ARE NATIONAL CHAMPIONS! #collegefootball #cfb #michigan ,False,,cbssports,CBS Sports,,,,,,True,"['collegefootball', 'cfb', 'michigan']"
261,7321952400711929119,2024-01-08T23:35:34,21.0,US,"['jj mccarthy', ' jj mccarthy girlfriend', ' jj mccarthy girlfriend katya', ' jj mccarthys gf', ' michigan vs washington', ' jj mccarthy dad and his gf', ' jj mccarthy edit', ' JJ Mccarthy Ryan Keeler', ' Michigan', ' Mike Mccarthy']",123700.0,641.0,295.0,1300000.0,#jjmccarthy #michigan #family #celebrate #nationalchampionship ,False,,espn,ESPN,,,,,,True,"['jjmccarthy', 'michigan', 'family', 'celebrate', 'nationalchampionship']"
325,7210893743120076074,2023-03-15T17:50:39,52.0,US,"['ariana grande glambot', ' cara delevingne', ' ariana glambot 2023', ' glambot camera', ' ariana grande', ' best glambot', ' dixie glambot', ' oscars glambot 2023', ' cara delevingne talking', ' ariana grande glambot 2023']",6100000.0,38300.0,16500.0,49700000.0,"The perfect glambot doesn't ex— 👏  #CaraDelevingne, you dropped this 👑. #Oscars ",False,,enews,E! News,,,,,,True,"['caradelevingne,', 'oscars']"
362,7321559044794305838,2024-01-07T22:09:03,7.0,US,"['lance jones', ' lance jones dancing', ' Purdue Basketball', ' purdue', ' purdue sandstorm', ' lance jones purdue', ' Basketball Players', ' Basket Ball', ' Sports', ' college basketball']",161800.0,1678.0,455.0,2700000.0,Is Lance Jones a part-time Tik Tok dancer? Some are saying… 🤔 #LanceJones #Purdue #Boilermakers #PurdueBoilermakers #PurdueBasketball #Basketball #CollegeBasketball #CollegeHoops #Hoops #College #Sports #BigTen #Dance #FYP #Viral ,False,,marchmadnessmbb,March Madness,,,,,,True,"['lancejones', 'purdue', 'boilermakers', 'purdueboilermakers', 'purduebasketball', 'basketball', 'collegebasketball', 'collegehoops', 'hoops', 'college', 'sports', 'bigten', 'dance', 'fyp', 'viral']"
386,7321905023292558622,2024-01-08T20:31:32,16.0,US,"['michigan vs washington', ' donovan edwards', ' michigan', ' Michigan Football', ' college football championship', ' college football', ' College Football Videos', ' Donovan', ' college', ' michigan stadium']",119600.0,268.0,514.0,2100000.0,Donovan Edwards having himself a night 🔥 #collegefootball #michigan ,False,,espn,ESPN,,,,,,True,"['collegefootball', 'michigan']"
407,7321885973816560938,2024-01-08T19:17:32,14.0,US,"['michigan vs washington', ' national championship 2024', ' houston tornado', ' houston tornado warning 2024', ' national championship 2024 weather', ' houston weather', ' college football championship', ' Houston', ' houston texas', ' houston city']",108800.0,2699.0,707.0,2400000.0,"Fans were sprinting inside the stadium. (via Matthew Seedorff, KRIV/X) #houston #weather #cfp #nationalchampionship ",False,,espn,ESPN,,,,,,True,"['houston', 'weather', 'cfp', 'nationalchampionship']"
409,7321897931760536863,2024-01-08T20:04:04,13.0,US,"['all star nba 2024', ' luka doncic', ' luka and michael jordan', ' mj and luka', ' michaeljordan', ' mj', ' Basketball NBA', ' michael jordan wife', ' michael jordan daughters', ' nba basketball ball']",40700.0,328.0,530.0,547000.0,You don’t see this often from MJ 🤝 (via @NBA) #mj #michaeljordan #luka #lukadoncic #nba ,False,,bleacherreport,bleacherreport,,,,,,True,"['mj', 'michaeljordan', 'luka', 'lukadoncic', 'nba']"
422,7321870011604241695,2024-01-08T18:15:44,63.0,US,"['missouri', ' gypsy movie']",3400000.0,18100.0,16300.0,35100000.0,gypsy rose blanchard finding out she had to leave the state of missouri immediately  #gypsy #thisgypsyrose #gypsyroseblanchard #gypsycase #gypsyrosecase #gypsyrosefree #gypsyroseblanchardfree #gypsyroseinterview #gypsyroselifetime #gypsyroseblanchardlifetime #gypsyroseblnchardfree #gypsyroseblanchardcase #deedeeblanchardcase #nickgodejohn #truecrime #crime #creepy #truecrimetiktok #truecrimecommunity #truecrimetok #truecrimeanytime #truecrimestory #truecrimestories #truecrimestorytime #truecrimeallthetime #truecrimepodcast #truecrimeyoutubers #truecrimejunkie #truecrimeyoutuber #crimestories #crimejunkie #crimestory #crimescene #truecrimecase #fyp #foryou #foryoupage,False,,truecrime_central,true crime,,,,,,False,"['gypsy', 'thisgypsyrose', 'gypsyroseblanchard', 'gypsycase', 'gypsyrosecase', 'gypsyrosefree', 'gypsyroseblanchardfree', 'gypsyroseinterview', 'gypsyroselifetime', 'gypsyroseblanchardlifetime', 'gypsyroseblnchardfree', 'gypsyroseblanchardcase', 'deedeeblanchardcase', 'nickgodejohn', 'truecrime', 'crime', 'creepy', 'truecrimetiktok', 'truecrimecommunity', 'truecrimetok', 'truecrimeanytime', 'truecrimestory', 'truecrimestories', 'truecrimestorytime', 'truecrimeallthetime', 'truecrimepodcast', 'truecrimeyoutubers', 'truecrimejunkie', 'truecrimeyoutuber', 'crimestories', 'crimejunkie', 'crimestory', 'crimescene', 'truecrimecase', 'fyp', 'foryou', 'foryoupage']"
427,7321879207800261918,2024-01-08T18:51:24,18.0,US,"['ben herbstreit', ' michigan vs washington', ' kirk herbstreit dog', ' Kirk Herbstreit', ' Michigan Football', ' ben the dog football', ' Ben', ' ben herbstreit michigan', ' Dog Competition', ' Dog Racing']",88500.0,3272.0,527.0,1400000.0,#KirkHerbstreit and his #dog #Ben are #NationalChampionship ready‼️ #Michigan #Washington ,False,,espn,ESPN,,,,,,True,"['kirkherbstreit', 'dog', 'ben', 'nationalchampionship', 'michigan', 'washington']"
431,7321898895242546462,2024-01-08T20:07:53,24.0,US,"['tyrese haliburton injury', ' haliburton injury', ' tyrese haliburton', ' tyrese injury', ' tyrese haliburton injury tonight', ' tyrese halliburn injury right now', ' what happened to tyrese haliburton', ' tyrese haliburton injury 2024', ' tyrese halliburn injury update', ' NBA']",234300.0,5382.0,2270.0,3700000.0,Prayers up 🙏 #tyresehaliburton #nba ,False,,bleacherreport,bleacherreport,,,,,,True,"['tyresehaliburton', 'nba']"
460,7318974823588252959,2023-12-31T23:00:39,15.0,US,"['najee thompson', ' vikings vs green bay', ' packers vs vikings', ' najee thompson 40 yard dash', ' najee thompson vikings punt', ' najee thompson vikings', ' Football Player', ' football athletes', ' Football', ' minnesota vikings']",521800.0,1583.0,1506.0,5500000.0,faster than fast and quicker than quick 😳 #najeethompson #minnesotavikings #nfl ,False,,nfl,NFL,,,,,,True,"['najeethompson', 'minnesotavikings', 'nfl']"
464,7320026402529578283,2024-01-03T19:01:30,32.0,US,[],55400.0,677.0,477.0,444000.0,I’m gonna miss shep man💔 #giants #nfl #football #fyp #fypシ #4u #4upage #viral #foryou #foryoupage ,False,,agthegiantsfan,Agthegiantsfan,,,,,,False,"['giants', 'nfl', 'football', 'fyp', 'fypシ', '4u', '4upage', 'viral', 'foryou', 'foryoupage']"
467,7321517324031233323,2024-01-07T19:27:00,10.0,US,[],11100.0,79.0,126.0,79200.0,Always be Young Shep 💙 #nygiants #sterlingshepard #newyorkgiants #shep #football #nfl ,False,,nygiants,New York Giants,,,,,,True,"['nygiants', 'sterlingshepard', 'newyorkgiants', 'shep', 'football', 'nfl']"
475,7321811942035754282,2024-01-08T14:30:16,25.0,US,[],21900.0,11700.0,846.0,810300.0,"New York is bracing for its 2nd major winter storm of the season, as many who live north & west of the city work to dig out from the last one.",False,,nbcnewyork,NBC New York,,,,,,True,[]
477,7321862405221272874,2024-01-08T17:46:05,10.0,US,[],4822.0,94.0,117.0,60600.0,Penix Jr. is ready for the CFP Championship game 🔥 (via @Yahoo Sports) #cfb #football #michaelpenixjr #washington ,False,,bleacherreport,bleacherreport,,,,,,True,"['cfb', 'football', 'michaelpenixjr', 'washington']"
484,7321863600249834798,2024-01-08T17:50:44,16.0,US,[],11300.0,50.0,112.0,194300.0,That’s tough 😂🔥 #michigan #cfp #cfb #nationalchampionship,False,,espn,ESPN,,,,,,True,"['michigan', 'cfp', 'cfb', 'nationalchampionship']"
501,7321864002689092894,2024-01-08T17:52:33,0.0,US,[],20300.0,115.0,249.0,266900.0,(📸 Phil Ellsworth) #jjmccarthy #michigan #nationalchampionship #football ,False,,espn,ESPN,,,,,,True,"['jjmccarthy', 'michigan', 'nationalchampionship', 'football']"
563,7321859387440500010,2024-01-08T17:34:17,15.0,US,"['michigan vs washington', ' michael penix jr', ' national championship', ' Michigan Football', ' michael penix jr indiana', ' Michigan Basketball', ' washington football', ' Michigan Hockey', ' national championship 2023', ' michael penix jr hit']",18300.0,299.0,414.0,242000.0,Locked in 🔒 #michaelpenixjr #nationalchampionship #cfp,False,,espn,ESPN,,,,,,True,"['michaelpenixjr', 'nationalchampionship', 'cfp']"
582,7321859262492216622,2024-01-08T17:33:52,14.0,US,"['jj mccarthy', ' michigan vs washington', ' jj mccarthy meditating', ' meditation', ' Michigan Football', ' michigan', ' Michigan Basketball', ' Breathwork Meditation', ' meditar', ' JJ Mccarthy Ryan Keeler']",43900.0,579.0,362.0,492100.0,Michigan QB getting locked in 💪 #jjmccarthy #michigan #cfp #cfb #nationalchampionship,False,,espn,ESPN,,,,,,True,"['jjmccarthy', 'michigan', 'cfp', 'cfb', 'nationalchampionship']"
583,7321859724318625070,2024-01-08T17:35:38,20.0,US,"['michigan vs washington', ' Blake Corum', ' national championship 2024', ' Michigan Football', ' michigan', ' Sports Match', ' Rodeo', ' michigan stadium', ' National Football League', ' blake corum highlights']",81300.0,4332.0,606.0,1200000.0,#BlakeCorum is showing out for the #nationalchampionship 🫡 #michigan #cfp #football ,False,,espn,ESPN,,,,,,True,"['blakecorum', 'nationalchampionship', 'michigan', 'cfp', 'football']"
584,7321856132748676383,2024-01-08T17:21:59,15.0,US,[],36500.0,154.0,200.0,475300.0,#NationalChampionship #cfb #cfp #cfbplayoff #goblue #michigan #michiganfootball ,False,,espn,ESPN,,,,,,True,"['nationalchampionship', 'cfb', 'cfp', 'cfbplayoff', 'goblue', 'michigan', 'michiganfootball']"
585,7321857263549812010,2024-01-08T17:26:05,16.0,US,"['michigan vs washington', ' tee grizzley', ' tee grizzley songs', ' tee grizzley first day out', ' Michigan Football', ' First Day Out Song By Tee Grizzley', ' Michigan Basketball', ' michigan', ' reaction to tee grizzley', ' Natty']",24500.0,98.0,108.0,235500.0,He was feeling it 😂🔥 #michigan #teegrizzley #cfb #cfp #nationalchampionship,False,,espn,ESPN,,,,,,True,"['michigan', 'teegrizzley', 'cfb', 'cfp', 'nationalchampionship']"
586,7321854917734337834,2024-01-08T17:16:55,24.0,US,"['michigan vs washington', ' michael penix jr', ' national championship 2024', ' College Football', ' Football', ' College Football Videos', ' college football championship', ' national championship', ' Football Entrances', ' College Football Entrance']",56800.0,1678.0,1246.0,625900.0,,False,,espn,ESPN,,,,,,True,[]
649,7318539761944218922,2023-12-30T20:20:00,47.0,US,"['Past Lives Movie', ' Past Lives', ' past lives ending', ' Past Lives Trailer', ' greta', ' Past Lives (2023)', ' Past Lives Scene', ' past lives 2023 movie', ' Past Lives Movie Scene', ' Past Lives - Sapientdream']",78800.0,1163.0,290.0,786700.0,#gretalee tells the story of the first time her mother saw #pastlives during the actress #thrroundtable | watch the full #offscript episode at 9am et on sundance tv,False,,hollywoodreporter,The Hollywood Reporter,,,,,,True,"['gretalee', 'pastlives', 'thrroundtable', 'offscript']"
712,7321830703199472942,2024-01-08T15:42:57,0.0,US,[],14600.0,59.0,255.0,303500.0,The Eagles went 1-5 in their last 6 games after starting the season 10-1 👀🫠 #nfl #football #philadelphiaeagles ,False,,bleacherreport,bleacherreport,,,,,,True,"['nfl', 'football', 'philadelphiaeagles']"
723,7321772399806975275,2024-01-08T11:56:55,47.0,US,"['saints late touchdown', ' jameis winston td falcons', ' james winston fake play', ' Jameis Winston', ' saints vs falcons last play', ' jameis winston fake spike', ' jamies winson touchdown', ' jamies winson touchdown va falcons', ' saints fake knee', ' shannon sharpe']",395700.0,11400.0,15900.0,6300000.0,#shannonsharpe reacts to the #Saints scoring a late TD vs. the #Falcons. #firsttake #nfl #jameiswinston ,False,,espn,ESPN,,,,,,True,"['shannonsharpe', 'saints', 'falcons.', 'firsttake', 'nfl', 'jameiswinston']"
800,7321534597110582570,2024-01-07T20:33:36,16.0,US,[],221100.0,23500.0,9580.0,5000000.0,"Taylor Swift takes a sip of her drink after Jo Koy's joke about her at the #GoldenGlobes. ""The big difference between the Golden Globes and the NFL? At the Golden Globes, we have fewer camera shots of Taylor Swift.""",False,,varietymagazine,Variety,,,,,,True,['goldenglobes.']
810,7321823640188636458,2024-01-08T15:15:29,8.0,US,"['Skiing', ' gliding on water', ' snowboard', ' Snow Boarding', ' snowboarding on water', ' ski videos', ' Ski Snow', ' Water Skate', ' Water Ski Board', ' Water Skateboarding']",47400.0,396.0,124.0,987500.0,Gliding on water 😳 (via @Madison | Travel✈️) #snowboarding #snow #ski ,False,,espn,ESPN,,,,,,True,"['snowboarding', 'snow', 'ski']"
919,7258344212989545771,2023-07-21T14:42:50,43.0,US,"['cillian murphy the dark knight', ' Scarecrow Cillian Murphy', ' Cillian Murphy', ' christopher nolan', ' christopher nolan interview', ' barbenheimer', ' Cillian Murphy Actor', ' Oppenheimer Movie', ' Cillian Murphy In Oppenheimer', ' cillian scarecrow']",241000.0,3762.0,190.0,2500000.0,#christophernolan shares his incredible journey working with the talented #cillianmurphy and the amusing backstory of how they first met. #oppenheimer #oppenheimermovie #barbenheimer #robertdowneyjr #rdj #movietok ,False,,wired,WIRED.COM,,,,,,True,"['christophernolan', 'cillianmurphy', 'oppenheimer', 'oppenheimermovie', 'barbenheimer', 'robertdowneyjr', 'rdj', 'movietok']"
945,7318611907274132782,2023-12-31T08:30:00,60.0,US,"['lily gladstone', ' Reservation Dogs', ' osage native americans', ' osage language', ' lily gladstone and leonardo dicaprio', ' Killers of the Flower Moon', ' killers of flower moon movie', ' lily gladstone interview', ' lily gladstone emma stone', ' lily gladstone golden globes']",128000.0,455.0,459.0,1700000.0,#killersoftheflowermoon star #lilygladstone  explains how she found her character through the osage language and culture during the actress #thrroundtable | watch the full #offscript episode at 9am ET today on Sundance TV,False,,hollywoodreporter,The Hollywood Reporter,,,,,,True,"['killersoftheflowermoon', 'lilygladstone', 'thrroundtable', 'offscript']"
958,7321793184076647726,2024-01-08T13:17:28,131.0,US,"['sara sidner cnn cancer', ' sara snider cnn']",790300.0,32600.0,26500.0,6700000.0,CNN anchor Sara Sidner announces she has been diagnosed with stage 3 breast cancer and is currently undergoing treatment.,False,,cnn,CNN,,,,,,True,[]
967,7321805218524466475,2024-01-08T14:04:06,55.0,US,"['cj stroud', ' cj stroud college', ' michigan vs washington', ' Pat McAfee Show Clips', ' Pat McAfee', ' michael penix jr vs cj stroud', ' pat mcafee cj stroud', ' nico collins michigan', ' cj stroud national championship', ' cj stroud michigan']",170700.0,1473.0,517.0,1400000.0,No surprise who #CJStroud picked to win the #CFP #NationalChampionship 😅 (via @Pat McAfee Show Clips) #cfb #michigan #washington #patmcafee ,False,,espn,ESPN,,,,,,True,"['cjstroud', 'cfp', 'nationalchampionship', 'cfb', 'michigan', 'washington', 'patmcafee']"
970,7321802333854240030,2024-01-08T13:53:42,7.0,US,[],224000.0,3774.0,954.0,2800000.0,he’s too funny 😭 (via wbaytv2) #jairealexander #greenbay #packers #nfl ,False,,nfl,NFL,,,,,,True,"['jairealexander', 'greenbay', 'packers', 'nfl']"
995,7186423418647039274,2023-01-08T18:13:21,5.0,US,[],205.0,2.0,14.0,2019.0,🗣 #fyp #football #free #Mental ,False,,reke.1k,Reke👨🏾‍🦯,,,,,,False,"['fyp', 'football', 'free', 'mental']"
1022,7321797963322363178,2024-01-08T13:36:19,40.0,US,[],12300.0,133.0,239.0,153500.0,Draymond and Kerr got emotional 🥺 (via @The Volume) #nba #basketball #draymondgreen #goldenstatewarriors ,False,,bleacherreport,bleacherreport,,,,,,True,"['nba', 'basketball', 'draymondgreen', 'goldenstatewarriors']"
1264,7321520473206983967,2024-01-07T19:39:15,16.0,US,"['Puka Nacua', ' why do players have to get off field after breaking records', ' puka naucua basketball', ' nacua', ' rams', ' puka nacua breaks record', ' Sports Parents Emotional', ' NFL Football', ' nfl', ' proud family']",59500.0,389.0,443.0,1100000.0,proud mom moment ❤️ #pukanacua #losangelesrams #nfl ,False,,nfl,NFL,,,,,,True,"['pukanacua', 'losangelesrams', 'nfl']"
1275,7321489788169686303,2024-01-07T17:40:24,10.0,US,"['cam brown eagles punter', ' eagles vs giants', ' cam brown', ' eagles', ' NFL', ' Football Moments', ' Football', ' football athletes', ' NFL Football', ' Eagles Vs Philadelphia']",495200.0,25800.0,3367.0,8500000.0,he just wanted a hug 😊 #cambrown #bradenmann #newyorkgiants #philadelphiaeagles #nfl ,False,,nfl,NFL,,,,,,True,"['cambrown', 'bradenmann', 'newyorkgiants', 'philadelphiaeagles', 'nfl']"
1282,7321539965219933486,2024-01-07T20:54:59,23.0,US,"['bills vs dolphins', ' Who Won Bills Vs Dolphins', ' playoff picture nfl', ' NFL', ' who won the bills game vs dolphins', ' buffalo bills', ' josh allen', ' josh allen interception', ' football', ' betr']",105200.0,146.0,849.0,2300000.0,JOSH ALLEN RED ZONE INTERCEPTION 🤦‍♀️  @Betr #nfl #football #joshallen #bills #dolphins #snf #nfltiktok #interception ,False,,betr,Betr,,,,,,True,"['nfl', 'football', 'joshallen', 'bills', 'dolphins', 'snf', 'nfltiktok', 'interception']"
1312,7293596818804378922,2023-10-24T14:40:56,72.0,US,"['meechie walker', ' meechie walker funeral', ' meechie walker highlights', ' meechie walker football highlights', ' what happened to meechie walker', ' meechie walker son', ' meechie walker passing', ' meechie walker what happen', ' meechie walker video', ' meechie michigan football']",49500.0,938.0,458.0,858500.0,ONE OF THE MOST HEARTBREAKING STORIES EVER🥺 #meechiewalker #ripmeechiewalker #fyp #viral #michiganstate #fyp #fy  #crimewithangel  #football #fuckcancer  #blowthisup ,False,,crimewithangel,🕵🏽Crime Detective 🕵🏼‍♂️,,,,,,False,"['meechiewalker', 'ripmeechiewalker', 'fyp', 'viral', 'michiganstate', 'fyp', 'fy', 'crimewithangel', 'football', 'fuckcancer', 'blowthisup']"
1323,7321735718986845483,2024-01-08T09:34:46,8.0,US,"['Puka Nacua', ' Puka Nacua Girlfriend', ' danny rojas', ' rams', ' puka nacua college', ' puka nacua breaks record', ' Puka Nacua Highlights', ' rams vs 49ers', ' puka nacua dana white', ' puka spikes game ball']",317500.0,373.0,885.0,3400000.0,(via @Los Angeles Rams) #pukanacua #nfl #losangeles #rams #spike ,False,,espn,ESPN,,,,,,True,"['pukanacua', 'nfl', 'losangeles', 'rams', 'spike']"
1347,7321024120303406366,2024-01-06T11:33:34,68.0,US,"['michigan vs washington', ' detroitlions', ' Michigan Football', ' cfb', ' Football Game', ' Football', ' cfb playoffs', ' New England Patriots', ' Patriots', ' who will win the cfb']",55200.0,310.0,423.0,1300000.0,who will win the #cfbplayoff #newengland #patriots #football #qotd  #cfbnationalchampionship ,False,,patriots,New England Patriots,,,,,,True,"['cfbplayoff', 'newengland', 'patriots', 'football', 'qotd', 'cfbnationalchampionship']"
1360,7321770675717279018,2024-01-08T11:50:32,125.0,US,[],97700.0,1703.0,1334.0,970600.0,Respect 🥲❤️👏 #tennessee #titans #derrickhenry #nfl ,False,,espn,ESPN,,,,,,True,"['tennessee', 'titans', 'derrickhenry', 'nfl']"
1378,7321572324463922463,2024-01-07T23:00:30,24.0,US,"['bills vs dolphins', ' buffalo bills', ' deonte harty', ' buffalo bills snow', ' NFL Football', ' NFL TikTok', ' NFL', ' Buffalo', ' deonte harty saints', ' NFL Quarterbacks']",82700.0,794.0,513.0,1700000.0,left them in the dust 🏃💨 #deonteharty #buffalobills #nfl ,False,,nfl,NFL,,,,,,True,"['deonteharty', 'buffalobills', 'nfl']"
1392,7321592133285154090,2024-01-08T00:17:28,33.0,US,"['jalen hurts finger', ' aj brown injury', ' Jalen Hurts', ' eagles', ' jalen hurts finger injury', ' football', ' philadelphiaeagles', ' Eagles Vs Philadelphia', ' Injury In Sports', ' NFL Football']",48700.0,3346.0,1026.0,1300000.0,“It popped out” 🥴 (via @Philadelphia Eagles) #nfl #football #philadelphiaeagles #jalenhurts ,False,,bleacherreport,bleacherreport,,,,,,True,"['nfl', 'football', 'philadelphiaeagles', 'jalenhurts']"
1402,7321525386683174190,2024-01-07T19:58:17,0.0,US,[],52600.0,179.0,657.0,605300.0,"And just like that, the season has come to and end for 18 teams. See you next season. #nfl #football ",False,,draftkings,DraftKings,,,,,,True,"['nfl', 'football']"
