,video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,hashtags
7040,7322593996650417450,2024-01-10T17:05:06,0.0,US,"['jj mccarthy', ' jj mccarthy highlights', ' jj mccarthy broncos', ' nfl draft', ' jj mccarthy nfl draft', ' NFL Football', ' broncos', ' jordan reid', ' jj mccarthy denver broncos', ' nfl']",43300.0,776.0,799.0,729200.0,Jordan Reid has the #Broncos taking #JJMcCarthy at 12th overall in his #NFL mock draft on ESPN+ 👀 #nfldraft #football #michigan ,False,,espn,ESPN,,,,,,True,"['broncos', 'jjmccarthy', 'nfl', 'nfldraft', 'football', 'michigan']"
7076,7322590615508651294,2024-01-10T16:52:19,28.0,US,[],55700.0,1897.0,1350.0,1300000.0,Pete Carroll 🥹  (Via @NFL)  #nfl #nflfootball #football #seahawks ,False,,bleacherreport,bleacherreport,,,,,,True,"['nfl', 'nflfootball', 'football', 'seahawks']"
7172,7322503391262002478,2024-01-10T11:13:09,118.0,US,[],25400.0,460.0,573.0,316500.0,#TorontoRaptors coach Darko Rajakovic was upset with the officiating in his team’s loss to the #Lakers. #nba #basketball ,False,,espn,ESPN,,,,,,True,"['torontoraptors', 'lakers.', 'nba', 'basketball']"
7182,7322543060343196970,2024-01-10T13:47:14,0.0,US,[],8616.0,12.0,114.0,174600.0,"Breaking: #KawhiLeonard has signed a contract extension with the #Clippers, the team announced. #nba #basketball ",False,,espn,ESPN,,,,,,True,"['kawhileonard', 'clippers,', 'nba', 'basketball']"
7190,7322513107929173294,2024-01-10T11:51:02,0.0,US,[],11800.0,49.0,386.0,283200.0,Jordan Reid’s latest #NFL mock #draft has landed on ESPN+ 🏈 #calebwilliams #jaydendaniels #nfldraft ,False,,espn,ESPN,,,,,,True,"['nfl', 'draft', 'calebwilliams', 'jaydendaniels', 'nfldraft']"
7228,7322333240637934879,2024-01-10T00:12:58,0.0,US,"['dylan isaacs video bills nfl', ' dylan isaacs bills fan', ' nfl', ' ravens', ' Baltimore Ravens', ' nfl football', ' Nfl Football 2023', ' Football', ' NFL TikTok', ' NFL Quarterbacks']",747900.0,2327.0,4740.0,4900000.0,#nfl #football #rn4l #fyp #viral #baltimoreravens #sports #2023 #foryou ,False,,fr.tr1x,✟ Trix ✟,,,,,,False,"['nfl', 'football', 'rn4l', 'fyp', 'viral', 'baltimoreravens', 'sports', '2023', 'foryou']"
7235,7322510531305164063,2024-01-10T11:40:52,0.0,US,[],59300.0,1095.0,1071.0,495400.0,"Netflix is creating a new NBA docuseries modeled after its NFL ""Quarterback"" show, per Shams 🍿 The first season will feature episodes on LeBron, Tatum, Butler, Ant, and Sabonis 🔥 #nba #nbabasketball #basketball ",False,,bleacherreport,bleacherreport,,,,,,True,"['nba', 'nbabasketball', 'basketball']"
7290,7321976072717782303,2024-01-09T01:07:47,0.0,US,"['Ja Morant', ' ja morant arm injury', ' tyrese halliburn injury', ' ja morant injury 2024', ' Injury During Celebration', ' Injury In Sports', ' ja morant dunk', ' Flaujae And Ja Morant', ' ja morant ejected', ' ja morant talking to fan']",178200.0,716.0,1280.0,1800000.0,Ja reacts to missing the rest of season 💔 ,False,,bleacherreport,bleacherreport,,,,,,True,[]
7313,7322481352639565099,2024-01-10T09:47:35,84.0,US,"['weather jan 10', ' Stormy Weather Vibes', ' storm calls', ' ice storm 2022', ' Wither Storm', ' snow storm unmasked', ' snow lands on top', ' storm flip']",29900.0,1910.0,778.0,383300.0,JAN 10 — ANOTHER storm,False,,marcus.dipaola,Marcus DiPaola,,,,,,True,[]
7323,7321941012174097694,2024-01-08T22:51:19,37.0,US,"['mr brightside', ' mr brightside michigan', ' michigan', ' mr brightside national championship', ' michigan national championship', ' Michigan Football', ' mr brightside rose bowl', ' Mr. Brightside Song By The Killers', ' Michigan Basketball', ' Michigan Football Edits']",68900.0,1081.0,439.0,679200.0,#nationalchampionship #michigan #washington #song ,False,,espn,ESPN,,,,,,True,"['nationalchampionship', 'michigan', 'washington', 'song']"
7488,7321736441136942367,2024-01-08T09:38:07,99.0,US,"['no one would tell movie', ' No One Would Tell', ' a girl like me movie', ' no one would tell 1996 ending', ' no one would tell 1996', ' No One Would Tell 1996 Murdering Her', ' no one would tell 1996 movie', ' No One Would Tell Clips', ' no one would tell movie 2008', ' no one would tell gym scene']",72100.0,793.0,910.0,1800000.0,#fyp #news ,False,,hhg.news6,user1760993137291,,,,,,False,"['fyp', 'news']"
7499,7321943755697933614,2024-01-08T23:01:55,6.0,US,[],305500.0,269.0,1416.0,4500000.0,#Michigan #Washington #nationalchampionship #collegefootball #cfp ,False,,collegegameday,College GameDay,,,,,,True,"['michigan', 'washington', 'nationalchampionship', 'collegefootball', 'cfp']"
7557,7322467896540679454,2024-01-10T08:55:26,76.0,US,[],184.0,16.0,2.0,4536.0,Armed men storm Ecuador TV studio during live broadcast as attacks in country escalate #news #fyp #ecuador,False,,abc7chicago,abc7chicago,,,,,,True,"['news', 'fyp', 'ecuador']"
7562,7322361968252210475,2024-01-10T02:04:21,73.0,US,[],65000.0,2053.0,1391.0,756700.0,Darko was unhappy with the Lakers’ 23 FT attempts in the 4th quarter 😬 #nba #basketball #raptors #lakers #darkorajakovic ,False,,bleacherreport,bleacherreport,,,,,,True,"['nba', 'basketball', 'raptors', 'lakers', 'darkorajakovic']"
7605,7321835652801121579,2024-01-08T16:20:00,32.0,US,"['paul giamatti planet of the apes', ' paul giamatti', ' planet of the apes', ' the holdovers', ' actors roundtable', ' round table talk actors', ' character actor', ' Comedy Actors In Serious Movies', ' American Actor', ' Rise Of The Planet Of The Apes']",81200.0,694.0,279.0,824000.0,#theholdovers' #paulgiamatti shares his dream role during actors #thrroundtable,False,,hollywoodreporter,The Hollywood Reporter,,,,,,True,"[""theholdovers'"", 'paulgiamatti', 'thrroundtable']"
7608,7105789466182454571,2022-06-05T12:12:16,59.0,US,[],98.0,4.0,0.0,4902.0,Getting college credits towards your degree doesn’t have to be hard. Learn what programs are afforded to you and how you can obtain your degree the fastest way possible. Make sure to watch until the end for extra tips!#military #army #airforce #navy #tactical #ww #marines #soldier #militarylife #airsoft #f #police #usa #veterans #aviation #guns #veteran #specialforces,False,,os1clemons,Charles,,,,,,False,"['military', 'army', 'airforce', 'navy', 'tactical', 'ww', 'marines', 'soldier', 'militarylife', 'airsoft', 'f', 'police', 'usa', 'veterans', 'aviation', 'guns', 'veteran', 'specialforces']"
7611,6909958807070231814,2020-12-24T17:49:30,15.0,US,[],129300.0,8928.0,464.0,789600.0,#stitch with @webkinpoodel  Dont get scammed! #collegehacks #learnontiktok #FelizNavidad #debtfree #entrepreneur #highschool #fyp #xyzbca #xyz,False,,monicamarierivera,Monica Rivera,,,,,,False,"['stitch', 'collegehacks', 'learnontiktok', 'feliznavidad', 'debtfree', 'entrepreneur', 'highschool', 'fyp', 'xyzbca', 'xyz']"
7771,7321959429291658526,2024-01-09T00:02:44,60.0,US,"['michigan vs washington', ' 2 sides of winning', ' washington losing', ' Michigan', ' michigan football', ' two sides of a final', ' dillon johnson', ' 2 sides of winning football', ' national championship 2024', ' michigan vs washington ending']",266900.0,431.0,900.0,1900000.0,Such an emotional game 🫤 #michigan #washington #nationalchampionship #football #zingersports ,False,,zingersports,To infinity and Bijan,,,,,,False,"['michigan', 'washington', 'nationalchampionship', 'football', 'zingersports']"
7796,7322269803186539818,2024-01-09T20:06:59,16.0,US,[],3.0,0.0,0.0,255.0,Boston’s No1 outlet For Indie Music juheard first  #juheardfirst #mixtape #music #sports #entertainment #tiktok #jhf_boston ,False,,userjuheardfirst,Juheardfirst,,,,,,False,"['juheardfirst', 'mixtape', 'music', 'sports', 'entertainment', 'tiktok', 'jhf_boston']"
7855,7320319378053156142,2024-01-04T13:58:07,0.0,US,"['shark tank', ' Lambs Leg', ' Football Equipment', ' Sports', ' Lamb', ' football gear', ' knee pads over knee football', ' Football', ' Sports TikTok', ' shark tank ring']",400300.0,223.0,877.0,3300000.0,#tredcals #tredcal #football #smallbusiness #sports #athletics #athlete #espn #sportscenter #nfl #business #markcuban #sharktank #businesspitch #salespitch #custom #customize ,False,,tredcal,TreDCAL,,,,,,False,"['tredcals', 'tredcal', 'football', 'smallbusiness', 'sports', 'athletics', 'athlete', 'espn', 'sportscenter', 'nfl', 'business', 'markcuban', 'sharktank', 'businesspitch', 'salespitch', 'custom', 'customize']"
7862,7322178498087374123,2024-01-09T14:12:38,44.0,US,[],29900.0,853.0,145.0,518900.0,"Now that Michigan has gone 15-0, it's time for Harbaugh to get inked up 🎨 #jimharbaugh #michigan #cfp #viral #tattoo ",False,,yahoosports,Yahoo Sports,,,,,,True,"['jimharbaugh', 'michigan', 'cfp', 'viral', 'tattoo']"
7903,7322164789885553950,2024-01-09T13:20:01,0.0,US,[],17800.0,23.0,212.0,355200.0,What a career so far for Jim Harbaugh 🙌  #cfb #cfp #college #michigan #football ,False,,bleacherreport,bleacherreport,,,,,,True,"['cfb', 'cfp', 'college', 'michigan', 'football']"
7924,7321961801095105835,2024-01-09T00:11:54,20.0,US,"['michigan vs washington', ' Jim Harbaugh', ' Michigan Football', ' michigan national championship', ' jim harbaugh wife', ' michigan', ' jim and john harbaugh', ' jim harbaugh family', ' michigan wins', ' john harbaugh and jim harbaugh']",223600.0,4292.0,1475.0,2100000.0,all the feels ❤️ #jimharbaugh #michiganfootball #nationalchampionship #nfl  (via ArashMarkazi/X) ,False,,nfl,NFL,,,,,,True,"['jimharbaugh', 'michiganfootball', 'nationalchampionship', 'nfl']"
7926,7322225175750036782,2024-01-09T17:13:45,10.0,US,[],64.0,0.0,5.0,854.0,First Fashion show of the year!!!  Look 1 of 3 Instagrams… Outfit and purse: @divinemagazine.co  Event: @formfitclothing   #formfit #2024 #CapCut #fashionshow #detroit #michigan #model #pretty #fyp #explorepage #trending #fypsounds ,False,,marii.ae_,Mariae',,,,,,False,"['formfit', '2024', 'capcut', 'fashionshow', 'detroit', 'michigan', 'model', 'pretty', 'fyp', 'explorepage', 'trending', 'fypsounds']"
7930,7319544573015919918,2024-01-02T11:51:33,35.0,US,[],33000.0,469.0,294.0,355600.0,the energy on this team >>> #baltimoreravens #johnharbaugh #nfl #micdup ,False,,nfl,NFL,,,,,,True,"['baltimoreravens', 'johnharbaugh', 'nfl', 'micdup']"
7932,7321956220405959978,2024-01-08T23:50:25,18.0,US,[],78600.0,909.0,624.0,1500000.0,harbaugh’s loving life ❤️ #johnharbaugh #jimharbaugh #michiganfootball #nationalchampionship #nfl ,False,,nfl,NFL,,,,,,True,"['johnharbaugh', 'jimharbaugh', 'michiganfootball', 'nationalchampionship', 'nfl']"
7944,7322012450277051691,2024-01-09T03:29:21,51.0,US,"['florida', ' tornado videos', ' Fort Lauderdale Florida', ' fort lauderdale', ' a tornado flew around', ' Raining Videos', ' florida sky', ' Fort Lauderdale City In Florida', ' missy tornado scene', ' sheldons tornado']",99400.0,5933.0,1230.0,2200000.0,"""It's on our street!"" 🌪️ An apparent tornado was spotted in Fort Lauderdale, whipping up debris before causing sparks to fly. #florida #caughtonvideo #tornado",False,,abc7la,ABC7LA,,,,,,True,"['florida', 'caughtonvideo', 'tornado']"
7952,7322214975768956203,2024-01-09T16:34:14,42.0,US,"['Mr Brightside', ' Michigan Football', ' michigan', ' michigan wins', ' crowd singing', ' college football championship', ' Ann Arbor City In Michigan', ' Michigan State', ' michigan stadium', ' michigan reaction']",8169.0,39.0,56.0,83300.0,Of course they were singing Mr. Brightside 🗣️ (via @Michigan Athletics) #michigan #nationalchampionship #mrbrightside #football ,False,,espn,ESPN,,,,,,True,"['michigan', 'nationalchampionship', 'mrbrightside', 'football']"
7978,7322176361227881759,2024-01-09T14:04:50,69.0,US,"['Kevin Hart Daughter', ' Kevin Hart', ' Kevin Hart Prank', ' Kevin Hart Reaction', ' Kevin Hart Family', ' grinch', ' Kevin Hart Funny Moments', ' Kevin Hart Comedy', ' Kevin Hart Gillie', ' kevin hart getting scared']",47200.0,968.0,138.0,716200.0,"The, the, the... THE GRINCH! #KevinHart cried tears of laughter this morning talking about a Christmas #Prank gone wrong, when his eldest daughter dressed up as the #Grinch and scared her two younger siblings. #TODAYShow",False,,todayshow,TODAY Show,,,,,,True,"['kevinhart', 'prank', 'grinch', 'todayshow']"
