abstract,lead_paragraph,headline,keywords,pub_date,document_type,section_name
Conditions at Nasser Hospital in the southern Gaza Strip were described as desperate after Israeli forces raided it in search of Hamas militants.,"The largest medical facility still managing to function in wartime Gaza is now a hospital in little more than name only, the head of the World Health Organization said on Sunday.","{'main': 'Overwhelmed by War, Another Gazan Hospital Is Declared ‘Not Functional’', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gaza Hospital Where Israel Carried Out Raid Days Ago Is Declared ‘Not Functional’', 'name': None, 'seo': None, 'sub': None}","['Israel-Gaza War (2023- )', 'Defense and Military Forces', 'Hospitals', 'Palestinians', 'Hamas', 'Rafah (Gaza Strip)', 'Khan Younis (Gaza Strip)', 'Gaza Strip', 'Israel']",2024-02-19T00:00:13+0000,article,World
"During a Fox News town hall event, Ms. Haley criticized President Biden and Donald Trump for their actions related to the platform.","The Republican Party might have challenges with outreach to Generation Z, but Nikki Haley, appearing in a Fox News town hall event on Sunday, said the answer was not TikTok, the Chinese-owned social media platform.","{'main': 'Nikki Haley Again Calls for a TikTok Ban Over Privacy Concerns', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['United States Politics and Government', 'Social Media', 'Mobile Applications', 'Presidential Election of 2024', 'TikTok (ByteDance)', 'Republican Party', 'Haley, Nikki R', 'Biden, Joseph R Jr', 'Trump, Donald J', 'South Carolina']",2024-02-19T00:11:48+0000,article,U.S.
"The bloodshed in Enga Province, which has been plagued by violence between tribal groups, left at least 26 people dead, according to the authorities.","More than two dozen people were killed in a gunfight on Sunday in the remote highlands of Papua New Guinea, where deadly violence between more than a dozen tribal groups has been escalating. The precise cause of the latest episode remained unclear.","{'main': 'Dozens Killed After Gunfight in Papua New Guinea', 'kicker': None, 'content_kicker': None, 'print_headline': 'At Least 26 Are Dead After Tribal Gunfight In Papua New Guinea', 'name': None, 'seo': None, 'sub': None}","['Papua New Guinea', 'War and Armed Conflicts']",2024-02-19T02:47:10+0000,article,World
The season ended with a finale that provided plenty of answers while clinging to a bit of mystery.,"One of the tricky parts of a ghost story like “True Detective: Night Country” is the banal, inevitable business of having to explain events that were once teasingly inexplicable. It is more haunting, for example, to imagine a supernatural force turning terrified scientists into an Arctic “corpsicle” than to learn that they were commandeered by a vigilante band of Indigenous women taking justice into their own hands.","{'main': '‘True Detective’ Season 4, Episode 6 Recap: Stories Are Stories', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Television', 'True Detective (TV Program)']",2024-02-19T03:20:07+0000,article,Arts
"The police in Pueblo, Colo., said that they had arrested Corena Rose Minjarez, 36, and Jesus Dominguez, 35, and charged them with murder.","Two people were arrested and charged with the murders of two children whose remains were discovered encased in concrete and inside a suitcase in Colorado, the authorities announced.","{'main': 'Two Suspects Charged After Remains of Children Were Found in Concrete and a Suitcase', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Murders, Attempted Murders and Homicides', 'Missing Persons', 'Pueblo (Colo)']",2024-02-19T04:43:11+0000,article,U.S.
The U.S. automaker’s plan to enlarge its operations outside Berlin has divided local residents. Some worry about the environmental costs; others see job prospects.,"Tesla’s hulking assembly plant outside Berlin, which opened two years ago in a community known for its forests and lakes, still rubs many residents the wrong way. They worry it threatens the quality of their water and air, and has disrupted the peacefulness that drew them to the area.","{'main': 'Let Tesla Expand? Three German Teens Have a Few Thoughts.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Tesla Plant Lures Young Germans With Jobs, but Older Locals Resist', 'name': None, 'seo': None, 'sub': None}","['Tesla Motors Inc', 'Germany', 'Grunheide (Mark) (Germany)', 'Labor and Jobs', 'Rural Areas', 'Youth', 'Factories and Manufacturing', 'Electric and Hybrid Vehicles']",2024-02-19T05:01:21+0000,article,World
"Quotation of the Day for Monday, February 18, 2024.",“This is 30 years of underinvestment coming home.”,"{'main': 'Quotation of the Day: Gravity of Putin Threats Is Dawning on Europe', 'kicker': None, 'content_kicker': None, 'print_headline': 'Quote of the Day', 'name': None, 'seo': None, 'sub': None}",[],2024-02-19T05:09:41+0000,article,Corrections
The impact of Aleksei Navalny’s death.,"Aleksei Navalny, Russia’s most prominent opposition leader, died on Friday in a penal colony. He was 47.","{'main': 'Monday Briefing', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",[],2024-02-19T05:28:30+0000,article,Briefing
The country singer hosts a special that involves a dog runway. The CW airs a new anthology series about true crime.,"Between network, cable and streaming, the modern television landscape is a vast one. Here are some of the shows, specials and movies coming to TV this week, Feb. 19 - 25. Details and times are subject to change.","{'main': 'What’s on TV This Week: ‘Dolly Parton’s Pet Gala’ and ‘Crime Nation’', 'kicker': None, 'content_kicker': None, 'print_headline': 'This Week on TV', 'name': None, 'seo': None, 'sub': None}","['Television', 'Movies']",2024-02-19T06:00:13+0000,article,Arts
"After so many memorials, we want a true anniversary.","It usually happens in the middle of the night or at dawn. Russians seem to like to kill the defenseless and helpless. They can’t do it at the front — there they have been repelled — so in the middle of the night, they launch missiles at maternity hospitals, high-rise buildings, train stations, metro stations, schools, libraries.","{'main': 'We Ukrainians Are Fighting to Be Free', 'kicker': 'Guest Essay', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Ukraine', 'Russian Invasion of Ukraine (2022)', 'Kyiv (Ukraine)', 'Mariupol (Ukraine)', 'Civilian Casualties', 'Russia']",2024-02-19T06:00:13+0000,article,Opinion
"The continent has the highest rate of gender-related killings of women in the world, according to the United Nations. Activists accuse officials of ignoring the issue and blaming the victims.","A wave of gruesome killings of women across several African countries in recent weeks has prompted outrage and indignation, triggered a wave of protests and precipitated calls for governments to take decisive action against gender-based violence.","{'main': 'Shaken by Grisly Killings of Women, Activists in Africa Demand Change', 'kicker': None, 'content_kicker': None, 'print_headline': 'Rising Killings of Women Incite Flares of Fury in Africa’s Streets', 'name': None, 'seo': None, 'sub': None}","['AFRICA', 'Women and Girls', 'Murders, Attempted Murders and Homicides', ""Women's Rights"", 'Domestic Violence', 'Demonstrations, Protests and Riots', 'United Nations', 'Kenya', 'South Africa', 'Uganda', 'Cameroon', 'Somalia', 'Russell, Diana E H']",2024-02-19T07:15:16+0000,article,World
In case you need some puzzle help.,"Welcome to The Wordle Review. Be warned: This page contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.","{'main': 'Today’s Wordle Review', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Wordle (Puzzle)', 'Crossword Puzzles']",2024-02-19T08:00:01+0000,article,Crosswords & Games
Feeling stuck on today’s puzzle? We can help.,"Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.","{'main': 'Spelling Bee Forum', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Spelling Bee (Game)', 'Crossword Puzzles']",2024-02-19T08:00:06+0000,article,Crosswords & Games
In case you need some puzzle help.,"Good morning, dear connectors. Welcome to today’s Connections forum, where you can give and receive puzzle — and emotional — support.","{'main': 'The Connections Companion', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Crossword Puzzles', 'Connections (Game)']",2024-02-19T08:00:11+0000,article,Crosswords & Games
Tom Suozzi’s victory last week in a special House election stopped a Republican winning streak on Long Island and suggests its House races may be competitive.,"Within hours of Tom Suozzi’s decisive victory in a House special election in New York last week, the optimistic pronouncements from Democrats began rolling in.","{'main': 'Democrats Hope the Road to House Control Starts in Long Island', 'kicker': None, 'content_kicker': None, 'print_headline': 'Democrats Hope Road To Control of the House Will Start on Long Island', 'name': None, 'seo': None, 'sub': None}","['United States Politics and Government', 'Elections, House of Representatives', 'Crime and Criminals', 'Immigration and Emigration', 'Long Island (NY)', 'New York State', 'Democratic Party', 'Republican Party', 'Suozzi, Thomas R']",2024-02-19T08:00:28+0000,article,New York
