abstract,lead_paragraph,headline,keywords,pub_date,document_type,section_name
Mr. Salaam will take office 34 years after a wrongful prosecution for rape led to his spending nearly seven years in prison.,"Yusef Salaam stood at the front of the City Council Chamber in Lower Manhattan with his right hand raised and his left hand on the Quran that his mother gave him when he was 15 years old and standing trial for a crime he did not commit. Its pages, filled with notes and bookmarks, were kept intact by a cloth cover that Mr. Salaam made during nearly seven years in prison.","{'main': 'He Was One of the Central Park Five. Now He’s Councilman Yusef Salaam.', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Salaam, Yusef', 'False Arrests, Convictions and Imprisonments', 'Central Park Jogger Case (1989)', 'City Councils', 'City Council (NYC)', 'Burns, Ken', 'DuVernay, Ava', 'Reyes, Matias', 'Santana, Raymond', 'Richardson, Kevin', 'McCray, Antron', 'When They See Us (TV Program)']",2023-12-31T08:00:47+0000,article,New York
"In “Pure Wit,” Francesca Peacock makes a fresh case for the writer Margaret Cavendish’s place in the feminist canon.","Margaret Cavendish was an intrepid and prolific writer of the 17th century, who — despite the efforts of many scholars and enthusiasts — is now less well-known than her family’s namesake banana.","{'main': 'The Saucy Polymath Who Scandalized 17th-Century London', 'kicker': 'Nonfiction', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Books and Literature', 'Pure Wit: The Revolutionary Life of Margaret Cavendish (Book)', 'Peacock, Francesca', 'Cavendish, Margaret', 'Writing and Writers', 'Content Type: Personal Profile']",2023-12-31T10:00:17+0000,article,Books
"After months of war and fleeing from one place to the next with family, Palestinian Poet Mosab Abu Toha crossed into Egypt. He describes his harrowing experience, including being stripped, beaten and detained by Israeli soldiers.","After months of war and fleeing from one place to the next with family, Palestinian Poet Mosab Abu Toha crossed into Egypt. He describes his harrowing experience, including being stripped, beaten and detained by Israeli soldiers.","{'main': '‘You Carry Your Home With You’: A Palestinian Poet’s Journey Out of Gaza', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Poetry and Poets', 'Palestinians', 'Israel-Gaza War (2023- )', 'Refugees and Displaced Persons']",2023-12-31T10:00:30+0000,multimedia,World
"At a time when support for peace is at a low, conversations at Israel’s Hand in Hand schools about the Oct. 7 attack and the war in Gaza sound different than they do elsewhere.","In a classroom decorated with Hebrew and Arabic letters, a group of third graders — their eyes closed, their hands placed facing up on their laps — took a deep breath in unison.","{'main': 'At These Schools, Arab and Jewish Students Share Their Feelings, With Each Other', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Israel-Gaza War (2023- )', 'Education (K-12)', 'Jews and Judaism', 'Palestinians', 'Bilingual Education', 'Language and Languages', 'Religion and Belief', 'Children and Childhood', 'Teachers and School Employees']",2023-12-31T10:00:51+0000,article,World
"After 13 years in prison in Massachusetts, Marco Flores is fighting being deported to El Salvador, which he left when he was 6.","Marco Flores was months away from finishing his prison sentence when an immigration agent showed up last spring at the maximum-security Souza-Baranowski Correctional Center, west of Boston, and handed him a sheaf of papers.","{'main': 'He Killed His Molester as a Teenager. Should He Be Spared Deportation?', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Massachusetts', 'Immigration and Emigration', 'Deportation', 'Prisons and Prisoners', 'Crime and Criminals', 'Sex Crimes', 'Child Abuse and Neglect', 'Murders, Attempted Murders and Homicides']",2023-12-31T10:01:01+0000,article,U.S.
Elon Musk thinks a free market of ideas will self-correct. Liberals want to regulate it. Both are missing a deeper predicament.,"When the billionaire entrepreneur Elon Musk sat down for his profanity-laced interview at The New York Times’s DealBook Summit in late November, his petulant dropping of F-bombs received a lot of attention. Less noticed but far more revealing was his evident disdain for a humble word beginning with the letter T. “You could not trust me,” Musk said, affecting an air of tough-guy indifference in his shearling-collared flight jacket and shiny black boots. “It is irrelevant. The rocket track record speaks for itself.”","{'main': 'The Problem of Misinformation in an Era Without Trust', 'kicker': ""Critic's Notebook"", 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Twitter', 'Rumors and Misinformation', 'Conspiracy Theories', 'Social Media', 'Musk, Elon']",2023-12-31T10:01:02+0000,article,Books
"The four teams in the College Football Playoff used cash payments from fan “collectives” in unique ways to build their rosters, showing how much an influx of money has changed college sports.","In late 2021, the once-mighty Texas Longhorns had just finished a 5-7 football season, losing six straight games for the first time since 1956. “We need bigger humans,” said Steve Sarkisian, the team’s coach.","{'main': 'The Best Teams That Money Could Buy', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Student Athlete Compensation', 'Football (College)', 'College Athletics', 'National Collegiate Athletic Assn', 'University of Alabama', 'University of Texas at Austin', 'University of Michigan', 'University of Washington', 'Draft and Recruitment (Sports)', 'Internal Revenue Service', 'Nonprofit Organizations']",2023-12-31T10:01:02+0000,article,U.S.
"The British director Carrie Cracknell’s production, opening on New Year’s Eve, resists the idea that the opera’s climactic scene is a crime of passion.","A close observer might have noticed the flicker of menace that passed between the man and the woman: how his hand, which had just cupped her cheek, slid down and opened to encircle her throat. But though her body grew still for a moment, it didn’t show fear. Instead, she seemed to give as good as she got during their heated exchange of words that occurs in full view of a crowd — a crowd that appeared to freeze when he grabbed her arm and roughly shoved her, sending her flying to the ground.","{'main': 'Murder Most Unromantic in a New ‘Carmen’ at the Metropolitan Opera', 'kicker': None, 'content_kicker': None, 'print_headline': 'Behind a Lover’s Act of Violence', 'name': None, 'seo': None, 'sub': None}","['Opera', 'Metropolitan Opera', 'Carmen (Opera)', 'Cracknell, Carrie', 'Akhmetshina, Aigul', 'Content Type: Personal Profile']",2023-12-31T10:01:02+0000,article,Arts
"“I think the debates on climate change are far too politicized, and that’s doing a disservice to making progress,” says researcher Hannah Ritchie.","“I think the debates on climate change are far too politicized, and that’s doing a disservice to making progress,” says researcher Hannah Ritchie.","{'main': 'What If People Don’t Need to Care About Climate Change to Fix It?', 'kicker': 'Talk', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Global Warming', 'Science and Technology', 'Wind Power', 'Solar Energy', 'Conservatism (US Politics)']",2023-12-31T10:01:34+0000,multimedia,Magazine
"Social media users, gripped by the potential for drama on Royal Caribbean’s world cruise, have turned the ship’s unwitting passengers into “cast members” overnight.","In the last few months, Beth Fletcher, a 39-year-old photographer in Derbyshire, England, built a small following on TikTok by recapping and analyzing the British reality show “I’m a Celebrity … Get Me Out of Here!” When the latest season ended in early December, Ms. Fletcher was at a loss for content because, she said, “we don’t have another good reality TV show on until summer.”","{'main': 'A 9-Month Cruise Is TikTok’s Favorite New ‘Reality Show’', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Social Media', 'Reality Television', 'Computers and the Internet', 'Video Recordings, Downloads and Streaming', 'Cruises', 'Royal Caribbean Cruises Ltd', 'Travel and Vacations', 'TikTok (ByteDance)']",2023-12-31T10:02:00+0000,article,Travel
"The president is enjoying a working vacation, a White House official said. Residents hope to bring attention to the Virgin Islands’ economic troubles.","As wars rage in Gaza and Ukraine, migrants stream illegally into the United States in record numbers and an intense 2024 campaign season looms, President Biden is lying low.","{'main': 'Biden Lies Low in St. Croix During Holiday Week', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['United States Politics and Government', 'Presidential Election of 2024', 'Biden, Joseph R Jr', 'St Croix (US Virgin Islands)', 'Virgin Islands (US)']",2023-12-31T10:02:06+0000,article,U.S.
"An heiress to the L.L. Bean fortune who made the paintings of N.C., Andrew and Jamie Wyeth part of her life has enlisted Jamie to help undo the damage of a fire in Port Clyde.","Her grandfather founded the outfitting giant L.L. Bean, whose gear has become synonymous with a woodsy lifestyle. She became a force in lobstering and tourism with companies of her own, and a lightning rod for critics who object to her outspoken conservative views.","{'main': 'Using the Wyeth Art She Reveres to Rebuild a Lost Maine Waterfront', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Art', 'Fires and Firefighters', 'Lobsters', 'Historic Buildings and Sites', 'LL Bean Co', 'Bean, Linda L (1941- )', 'Wyeth, Jamie', 'Port Clyde (Me)', 'Wyeth, N C']",2023-12-31T10:02:29+0000,article,Arts
"In Chile’s oldest and most overcrowded prison, the inmates have found solace in the hundreds of stray cats.",Some say they were first brought in to take out the rats. Others contend they wandered in on their own.,"{'main': 'Cats Filled the Prison. Then the Inmates Fell in Love.', 'kicker': 'Santiago dispatch', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Prisons and Prisoners', 'Cats', 'Humane Society International', 'Chile', 'Santiago (Chile)']",2023-12-31T10:02:32+0000,article,World
"Chris George has lived in Israel and Gaza, where he was once held hostage. As his employees ask him to speak out on the latest war, he is torn.","He had spent his entire career attending to the horrors of terrorism and war, and now Chris George, 70, believed it was his responsibility to act again. He sat at his desk inside Connecticut’s largest refugee resettlement agency, trying to write a public statement about the violence in Israel and Gaza that had resurfaced traumas among his staff, and in his own personal history.","{'main': 'Can He Condemn the Killings Without Causing More Pain?', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Former Hostage Struggles With Speaking Out on Israel War', 'name': None, 'seo': None, 'sub': None}","['Integrated Refugee and Immigrant Services (IRIS)', 'Nonprofit Organizations', 'Connecticut', 'Refugees and Displaced Persons', 'Israel-Gaza War (2023- )', 'Israel', 'Gaza Strip', 'Palestinians', 'Civilian Casualties', 'internal-sub-only', 'internal-great-read']",2023-12-31T10:02:34+0000,article,U.S.
"Iranian-backed Houthi gunmen from Yemen had fired on American helicopters responding to an attack on a commercial ship, U.S. Central Command reported.","American military helicopters came under fire from Iranian-backed Houthi fighters in the Red Sea on Sunday morning and shot back, sinking three Houthi boats and killing those aboard, U.S. Central Command said.","{'main': 'U.S. Helicopters Sink 3 Houthi Boats in Red Sea, Pentagon Says', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Houthis', 'Yemen', 'Hamas', 'Ships and Shipping', 'Red Sea', 'Israel-Gaza War (2023- )', 'Defense Department', 'United States Central Command']",2023-12-31T10:49:12+0000,article,World
"This month’s selections include Jean-Luc Godard’s look at the Rolling Stones, an interview with a Holocaust survivor and a behind-the-scenes look at “Sesame Street.”","The proliferation of documentaries on streaming services makes it difficult to choose what to watch. Each month, we’ll choose three nonfiction films — classics, overlooked recent docs and more — that will reward your time.","{'main': 'Three Great Documentaries to Stream', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Documentary Films and Programs', 'Sympathy for the Devil (Movie)', 'The Last of the Unjust (Movie)', 'Street Gang: How We Got to Sesame Street (Movie)', 'Pop and Rock Music', 'Rolling Stones', 'Holocaust and the Nazi Era', 'Sesame Street (TV Program)']",2023-12-31T12:00:08+0000,article,Movies
A look back at New Year’s coverage that preceded big years in history.,"2024 is shaping up to be a big year. Countries home to more than half the world’s population — the highest share ever — are set to hold national elections this year, according to The Economist. They include Britain, India and the U.S., where a likely rematch between President Biden and Donald Trump will have huge stakes for the country and for the world. Wars in Ukraine and Gaza may take major turns.","{'main': 'Predictions from the Past', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['internal-storyline-no', 'New Year', 'New York Times Company', 'Two Thousand Twenty Four']",2023-12-31T12:16:45+0000,article,Briefing
Moscow said it had struck Kharkiv with missiles in retaliation for what it said was a deadly Ukrainian air assault on the Russian city of Belgorod. Vladimir Putin did not discuss the violence in his New Year’s address.,"Russia pummeled the eastern Ukrainian city of Kharkiv with missiles and drones in the hours leading up to New Year’s Eve, in a brutal assault that contrasted sharply with the sense of normality that President Vladimir V. Putin of Russia tried to project in his New Year’s address.","{'main': 'Russia Pounds Ukrainian City Ahead of New Year, as Putin Tries to Project Normalcy', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Russian Invasion of Ukraine (2022)', 'Civilian Casualties', 'Deaths (Fatalities)', 'Drones (Pilotless Planes)', 'Belgorod (Russia)', 'Kyiv (Ukraine)', 'Kharkiv (Ukraine)']",2023-12-31T12:48:17+0000,article,World
Taking time to notice life’s small joys can improve your health and your outlook.,Here’s an idea for the new year: Let’s make 2024 the year of delight.,"{'main': 'When the World Feels Dark, Seek Out Delight', 'kicker': 'Guest Essay', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Loneliness', 'New Year', 'Happiness', 'Psychology and Psychologists']",2023-12-31T14:00:03+0000,article,Opinion
Younger voters don’t just expect different things from candidates than do older voters; they approach the entire concept of voting differently.,Want to ruin a Democratic strategist’s New Year? Bring up President Biden’s popularity problem with younger voters.,"{'main': 'What Are Young Voters Looking For?', 'kicker': 'Michelle Cottle', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Presidential Election of 2024', 'Youth', 'Polls and Public Opinion', 'Generation Z', 'Biden, Joseph R Jr', 'Trump, Donald J', 'Sanders, Bernard']",2023-12-31T14:00:07+0000,article,Opinion
Maybe this is what being in a megachurch or a Trump rally feels like to true believers.,"I went to Ann Arbor, Mich., for a journalism fellowship because I was stuck in life. An outside observer might say I was depressed, unhappy and a little too obsessed with my dog. I felt isolated and lonely — part of the psychological epidemic that followed the pandemic.","{'main': 'I Was Transformed by the Best Cult Ever: Michigan Football', 'kicker': 'Guest Essay', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Loneliness', 'Football', 'Football (College)', 'Rose Bowl (Football Game)', 'Therapy and Rehabilitation', 'University of Michigan', 'Harbaugh, Jim', 'ANN ARBOR (MICH)', 'Michigan']",2023-12-31T14:00:09+0000,article,Opinion
"For 25 years, Britney Spears has been a convenient scapegoat for whatever her audience needed. But if we truly want her to be free, we finally have to let her go.","It’s fair to say that 2023 was a good year for blond girl-culture icons with a long history of being underestimated. Britney Spears may not have enjoyed the rapturously smooth sailing of Taylor Swift or Barbie but her calendar-year triumphs, including a bestselling memoir, “The Woman in Me,” a newly clean romantic slate and a song, “Toxic,” that’s racking up record numbers on Spotify, look from the outside all the more gratifying precisely because they’re so hard won.","{'main': 'The Arc of Britney Spears Bends Toward Justice', 'kicker': 'Guest Essay', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Women and Girls', 'People (Magazine)', 'Spears, Britney', 'Framing Britney Spears (TV Program)', 'The Woman in Me (Book)']",2023-12-31T14:00:10+0000,article,Opinion
"By many measures, the economy is in good shape heading into the presidential election. Is Biden just a bad salesman?","Peter Coy: Paul, I think the economy is going to be a huge problem for President Biden in 2024. Voters are unhappy about the state of the economy, even though by most measures it’s doing great. Imagine how much unhappier they’ll be if things get worse heading into the election — which I, for one, think is quite likely to be the case.","{'main': 'Will the Economy Help or Hurt Biden ’24? Krugman and Coy Dig Into Data.', 'kicker': 'Paul Krugman and Peter Coy', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['United States Economy', 'Presidential Election of 2024', 'Biden, Joseph R Jr', 'Trump, Donald J', 'Federal Reserve System', 'Interest Rates', 'Stocks and Bonds', 'Inflation (Economics)']",2023-12-31T14:00:17+0000,article,Opinion
"The era of shrinking water resources and rising temperatures will undoubtedly test Southwest states, but it’s a question of how we adapt, not whether we survive.","This summer, when the temperature hit 110 degrees Fahrenheit or above in Phoenix for 31 straight days, many were fretting about the Southwest’s prospects in the age of climate change. A writer for The Atlantic asked, “When Will the Southwest Become Unlivable?” The Washington Post wondered, “How Long Can We Keep Living in Hotboxes Like Phoenix?”","{'main': 'Don’t Flee the American Southwest Just Yet', 'kicker': 'Guest Essay', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Zoning', 'Canals', 'Water', 'States (US)', 'Agriculture and Farming', 'Global Warming', 'Heat and Heat Waves', 'Sustainable Living', 'Golf', 'Air Conditioning', 'Aquifers', 'Rivers', 'Deserts', 'Gardens and Gardening', 'Real Estate and Housing (Residential)', 'Interior Department', 'Arizona', 'California', 'Imperial Valley (Calif)', 'Nevada', 'Phoenix (Ariz)', 'Southwestern States (US)', 'United States', 'Rocky Mountains']",2023-12-31T14:00:19+0000,article,Opinion
The 10 videos that will stick with us far past 2023.,"Men serving life sentences in American prisons argued why, decades later, they pose no threat to society. Children whose fathers were killed in the war in Ukraine showed us the surprising costs of war. Bank robbers in Beirut flipped our understanding of right and wrong. And a British scholar with a fondness for the rumpled television detective Columbo taught us that “the answer to everything” might be right in front of us.","{'main': 'The Year in Opinion Video', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['your-feed-opinionvideo', 'Children and Childhood', 'Prisons and Prisoners', 'Elections', 'Credit Cards']",2023-12-31T14:00:20+0000,article,Opinion
"The Central African nation’s election drew accusations of fraud, but the elections commissioner declared that President Felix Tshisekedi had won.","The president of the Democratic Republic of Congo, Felix Tshisekedi, was declared the winner on Sunday of the December presidential vote in an election marred by severe logistical problems, protests and calls for its annulment from several opposition candidates.","{'main': 'Congo’s Incumbent President Declared Victor in Election Count Marred by Delays and Protests', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Congo, Democratic Republic of (Congo-Kinshasa)', 'Elections', 'Tshisekedi, Felix', 'Katumbi, Moise', 'Mukwege, Denis', 'Politics and Government']",2023-12-31T15:33:24+0000,article,World
With tom yum soup and baked chicken legs to kick off 2024.,"Good morning. Hoppin’ John (above) is a dish of the South Carolina low country, peas and rice cooked together and often served on New Year’s Day as a wish for a prosperous, lucky future. (The peas are meant to represent coins. Some cooks throw a dime into the pot or place the coin under one of the bowls on the table.)","{'main': 'Hoppin’ John for a Happy New Year', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Cooking and Cookbooks', 'Content Type: Service']",2023-12-31T16:00:02+0000,article,Food
Readers offer personal stories as a patient and a nurse. Also: Being Jewish in America; Black voters and the G.O.P.; Liz Cheney’s book; students and free speech.,To the Editor:,"{'main': 'Living and Struggling With Long Covid', 'kicker': 'letters', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Long Covid', 'Coronavirus (2019-nCoV)', 'Jews and Judaism', 'Black People', 'Blacks', 'Freedom of Speech and Expression', 'Presidential Election of 2024', 'Chronic Condition (Health)', 'United States Politics and Government', 'Nursing and Nurses', 'Republican Party', 'Cheney, Liz', 'Stephens, Bret (1973- )', 'Trump, Donald J', 'Yong, Ed (1981- )']",2023-12-31T16:00:02+0000,article,Opinion
