abstract,lead_paragraph,headline,keywords,pub_date,document_type,section_name
"The Israeli leader has come under international pressure to drop a threatened incursion into the city where more than a million Palestinians are gathered, seeking refuge from the war.","Prime Minister Benjamin Netanyahu of Israel insisted on Saturday that Israel would not bow to international pressure to call off its plan for a ground invasion of Rafah, the southernmost city in Gaza that is now packed with more than a million Palestinians.","{'main': 'Netanyahu Says He Won’t Bow to Pressure to Call Off Rafah Invasion', 'kicker': None, 'content_kicker': None, 'print_headline': 'Netanyahu Vows Not to Call Off Invasion as Global Pressure Grows', 'name': None, 'seo': None, 'sub': None}","['Israel-Gaza War (2023- )', 'Israel', 'Netanyahu, Benjamin', 'Defense and Military Forces', 'Gaza Strip', 'Rafah (Gaza Strip)', 'Palestinians', 'Civilian Casualties', 'Refugees and Displaced Persons', 'Hamas', 'Terrorism', 'International Relations', 'Politics and Government', 'International Court of Justice (UN)', 'United Nations', 'Egypt', 'War Crimes, Genocide and Crimes Against Humanity']",2024-02-18T00:50:32+0000,article,World
Nikki Haley has long criticized her former boss over what she has described as his love of dictators and authoritarian leaders.,"Nikki Haley on Saturday called Aleksei A. Navalny, the outspoken Russian opposition leader, “a hero” and amped up the pressure on former President Donald J. Trump to respond to the news of his death. She said Mr. Navalny had died at the hands of President Vladimir V. Putin and that Mr. Trump needed to “answer to that.”","{'main': 'Haley Calls Navalny a ‘Hero,’ Saying Trump Must Answer for His Death', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Presidential Election of 2024', 'Haley, Nikki R', 'Trump, Donald J', 'Navalny, Aleksei A', 'Putin, Vladimir V', 'United States Politics and Government']",2024-02-18T01:24:54+0000,article,U.S.
"“Our court system is a mess,” said the former president, who faces felony charges in four other cases and has been found liable in civil cases related to business fraud, sexual assault and defamation.","Former President Donald J. Trump vented about his latest legal defeat to freezing supporters at a Michigan rally on Saturday night, a day after a New York judge fined him nearly $355 million plus interest in his civil fraud case.","{'main': 'At Rally in Michigan, Trump Lashes Out at Judge Who Fined Him $355 Million', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Trump, Donald J', 'New York State Civil Case Against Trump (452564/2022)', 'Trump Organization', 'Frauds and Swindling', 'Fines (Penalties)', 'Compensation for Damages (Law)', 'James, Letitia', 'Engoron, Arthur F', 'Suits and Litigation (Civil)', 'Presidential Election of 2024', 'United States Politics and Government', 'Republican Party', 'Michigan']",2024-02-18T03:01:20+0000,article,U.S.
The restaurateur Nicole Ponseca gives a tutorial on how to properly eat a kamayan feast.,The restaurateur Nicole Ponseca gives a tutorial on how to properly eat a kamayan feast.,"{'main': 'How to Eat With Your Hands', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",['Food'],2024-02-18T03:26:13+0000,multimedia,T Magazine
"Quotation of the Day for Sunday, Feb. 18, 2024.","“I don’t want to give up either my country or my beliefs. I cannot betray either the first or the second. If your beliefs are worth something, you must be willing to stand up for them. And if necessary, make some sacrifices.”","{'main': 'Quotation of the Day: Why Navalny, Sacrificing His Freedom and Ultimately His Life, Had to Return', 'kicker': None, 'content_kicker': None, 'print_headline': 'Quote of the Day', 'name': None, 'seo': None, 'sub': None}",[],2024-02-18T03:32:57+0000,article,Corrections
"Volkswagen and BASF, two German giants, are reassessing their activities in the region, where the Chinese government has cracked down on Muslim minorities.",Volkswagen Group is reviewing the future of its joint venture in the Xinjiang region of northwestern China and another German industrial giant is starting to sell its stakes there following new international scrutiny of forced labor using predominantly Muslim ethnic groups.,"{'main': 'Firms With Deep Roots in China Reconsider Their Xinjiang Ties', 'kicker': None, 'content_kicker': None, 'print_headline': 'Businesses Reconsider Their Xinjiang Ties', 'name': None, 'seo': None, 'sub': None}","['Forced Labor', 'Human Rights and Human Rights Violations', 'Uighurs (Chinese Ethnic Group)', 'Muslims and Islam', 'International Trade and World Market', 'Supply Chain', 'International Relations', 'Factories and Manufacturing', 'Automobiles', 'Chemicals', 'Politics and Government', 'Volkswagen AG', 'BASF SE', 'Xinjiang (China)', 'Urumqi (China)', 'China', 'Germany']",2024-02-18T05:01:10+0000,article,Business Day
"Thaksin Shinawatra, a divisive and compelling figure even in his years of exile, was once hailed as a champion of the common people. His recent moves have disillusioned followers.","Thailand’s ousted former prime minister, Thaksin Shinawatra, a leader once seen as a threat to the country’s wealthy elite, was released on parole on Sunday, after spending only a fraction of his original eight-year prison term in detention — in a hospital.","{'main': 'Thailand Paroles an Influential Former Prime Minister', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Thaksin Shinawatra', 'Pheu Thai Party (Thailand)', 'Thailand', 'Prisons and Prisoners', 'Move Forward Party (Thailand)', 'Politics and Government']",2024-02-18T05:50:38+0000,article,World
"Long considered more affordable than New York City, the Hudson Valley presents a stark example of how the nationwide housing crisis is squeezing renters.","It had become unbearable for Troy Mongillo and his girlfriend, Amanda Pabon, to spend time at home. The construction noise was constant, utilities were frequently shut off, and the insulation beneath their apartment was removed just before winter as the new owners of their building in Beacon, N.Y., renovated the vacant retail space downstairs into a trendy bar. So they decided to move.","{'main': 'These Small Towns Have a Big City Problem: The Rent Is Way Too High', 'kicker': None, 'content_kicker': None, 'print_headline': 'Small Cities Wrestle With High Rents and Few Options', 'name': None, 'seo': None, 'sub': None}","['Hudson River Valley (NY)', 'Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)', 'Prices (Fares, Fees and Rates)', 'Affordable Housing', 'Local Government', 'Kingston (NY)', 'Newburgh (NY)', 'Poughkeepsie (NY)', 'Landlords', 'Rent Control and Stabilization', 'Law and Legislation']",2024-02-18T08:00:14+0000,article,New York
"Remington is leaving Ilion, N.Y., after two centuries, abandoning upstate for a gleaming new factory in Georgia. With it goes the village’s identity.","Eliphalet Remington built his first rifle barrel more than 200 years ago, painstakingly crafting it in his father’s forge in upstate New York. At that point, ammunition was round, the British were the bad guys and gun control involved forearm strength.","{'main': 'What Happens to a Gun Town When the Gun Factory Moves Out?', 'kicker': None, 'content_kicker': None, 'print_headline': 'Remington’s Departure Unsettles a Gun Town Upstate', 'name': None, 'seo': None, 'sub': None}","['Ilion (NY)', 'Firearms', 'Remington Arms Co', 'Factories and Manufacturing', 'Labor and Jobs', 'Law and Legislation', 'Relocation of Business', 'Private Equity', 'Cerberus Capital Management', 'Clayton Dubilier & Rice']",2024-02-18T08:00:16+0000,article,New York
Feeling stuck on today’s puzzle? We can help.,"Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.","{'main': 'Spelling Bee Forum', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Spelling Bee (Game)', 'Crossword Puzzles']",2024-02-18T08:00:18+0000,article,Crosswords & Games
