abstract,lead_paragraph,headline,keywords,pub_date,document_type,section_name
"The artist Gillian Laub has created a new photo archive of more than 200 survivors. On Saturday, some of those portraits were projected onto buildings and structures throughout New York City.","Rabbi Aliza Erber, 80, stood at the edge of a pier in Lower Manhattan and told those around her to draw closer — and to look out toward the Brooklyn Bridge.","{'main': 'Photographing the Last of the Holocaust Survivors', 'kicker': None, 'content_kicker': None, 'print_headline': 'Survivors of Holocaust Honored in a Big Way', 'name': None, 'seo': None, 'sub': None}","['Holocaust and the Nazi Era', 'Photography', 'Laub, Gillian (1975- )', 'New York City']",2024-01-28T01:03:45+0000,article,New York
"Dr. Ahmed Moghrabi, a surgeon who has worked at Nasser Medical Complex for three years, said that the “pressure is very big” at the hospital as Israeli forces surrounded Khan Younis, Gaza.","Dr. Ahmed Moghrabi, a surgeon who has worked at Nasser Medical Complex for three years, said that the “pressure is very big” at the hospital as Israeli forces surrounded Khan Younis, Gaza.","{'main': '‘Two Days of Horror’: Doctor Documents Scene at Nasser Hospital', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Israel-Gaza War (2023- )', 'Hospitals', 'Palestinians', 'Israel', 'Khan Younis (Gaza Strip)', 'Gaza Strip']",2024-01-28T01:12:22+0000,multimedia,World
"A bronze life-size statue of the baseball player who broke racial barriers in 1947 was cut at its ankles, leaving behind just its shoes and the statue’s base.","The authorities in Kansas are searching for the vandals who stole a life-size bronze statue commemorating Jackie Robinson, the first Black Major League Baseball player of the modern era, after they cut it off at the ankles, leaving behind just the statue’s shoes and base.","{'main': 'Statue of Jackie Robinson Stolen From Kansas Park', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Robinson, Jackie', 'Wichita (Kan)', 'Robberies and Thefts', 'Baseball', 'Vandalism', 'Monuments and Memorials (Structures)', 'Black People', 'Blacks', 'Little League Baseball and Softball', 'Major League Baseball']",2024-01-28T01:30:45+0000,article,U.S.
28themorning-slideshow,28themorning-slideshow,"{'main': '28themorning-slideshow', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",[],2024-01-28T02:29:29+0000,multimedia,Briefing
"The writer was awarded $83.3 million for his defamation. Now, she will have to figure out how to use it.",As soon as E. Jean Carroll heard the verdict on Friday — $83.3 million in defamation damages against Donald J. Trump — a world of possibility opened before her: How to use the money?,"{'main': 'Carroll Promises to Do ‘Something Good’ With a Fortune Won From Trump', 'kicker': None, 'content_kicker': None, 'print_headline': 'Carroll Claims Victory for Women, and Her Dogs', 'name': None, 'seo': None, 'sub': None}","['CARROLL, E JEAN', 'Trump, Donald J', 'Compensation for Damages (Law)', 'Libel and Slander', 'Sex Crimes', 'Decisions and Verdicts', 'Jury System']",2024-01-28T02:32:17+0000,article,New York
"Assessing the presidential race, the American Opportunity Alliance has invited representatives from both the Trump and Haley campaigns to make their pitches at a meeting next week.","A network of Republican megadonors has invited aides to both Donald J. Trump and Nikki Haley to make presentations at the group’s winter meeting next week, as the wealthy contributors assess the presidential race with just nine months until Election Day.","{'main': 'Key Network of G.O.P. Megadonors to Meet With Trump and Haley Camps', 'kicker': None, 'content_kicker': None, 'print_headline': 'Trump and Haley Aides Set to Visit Megadonors', 'name': None, 'seo': None, 'sub': None}","['Presidential Election of 2024', 'Republican Party', 'Primaries and Caucuses', 'Campaign Finance', 'Trump, Donald J', 'Haley, Nikki R', 'American Opportunity', 'Americans for Prosperity', 'Political Action Committees', 'United States Politics and Government']",2024-01-28T02:36:10+0000,article,U.S.
"President Biden sought to energize his base in the state that propelled him to the White House, but some local leaders said he needed to do more to highlight his achievements.","Hoping to revitalize the momentum that propelled him to the White House, President Biden told a largely Black audience on Saturday night that “you’re the reason Donald Trump is a defeated former president,” in what was effectively his first appearance related to the Democratic primaries.","{'main': 'In South Carolina, Biden Tries to Persuade Black Voters to Reject Trump', 'kicker': None, 'content_kicker': None, 'print_headline': 'Biden Rallies Black Voters Ahead of Primary', 'name': None, 'seo': None, 'sub': None}","['United States Politics and Government', 'Presidential Election of 2024', 'Black People', 'Blacks', 'Voting and Voters', 'Polls and Public Opinion', 'Democratic Party', 'Biden, Joseph R Jr', 'Trump, Donald J', 'South Carolina', 'Columbia (SC)']",2024-01-28T03:09:19+0000,article,U.S.
"Gina Swoboda, a hard-right Trump supporter, was picked to replace Jeff DeWit, who resigned after the release of a recording that appeared to suggest a bribe to Kari Lake.","Arizona Republicans chose a new party chair on Saturday, a move that tightened the grip on the state party hierarchy by far-right supporters of former President Donald J. Trump and that came days after a scandal that forced the last chairman to resign. ","{'main': 'Arizona G.O.P. Picks New Leader After Scandal Creates a Vacancy', 'kicker': None, 'content_kicker': None, 'print_headline': 'New Arizona G.O.P. Chair Cements a Far-Right Hold', 'name': None, 'seo': None, 'sub': None}","['Politics and Government', 'Appointments and Executive Changes', 'Right-Wing Extremism and Alt-Right', 'Presidential Election of 2020', 'Presidential Election of 2024', 'Elections, Senate', 'Swoboda, Gina', 'Lake, Kari A', 'Trump, Donald J', 'Republican Party', 'Arizona']",2024-01-28T04:02:43+0000,article,U.S.
"Corrections that appeared in print on Sunday, Jan. 28, 2024.","A picture caption with an article on Jan. 21 about the former boxer Mike Tyson’s move into the cannabis market in New York misstated the year of the bout in which Mr. Tyson bit Evander Holyfield’s ear. As the article correctly notes, it was 1997, not 1987.","{'main': 'Corrections: Jan. 28, 2024', 'kicker': None, 'content_kicker': None, 'print_headline': 'Corrections', 'name': None, 'seo': None, 'sub': None}",[],2024-01-28T04:16:15+0000,article,Corrections
"Quotation of the Day for Sunday, January 28, 2024.",“Why isn’t there a toilet here? I just don’t get it. Nobody does.”,"{'main': 'Quotation of the Day: $1.7 Million and 3 Years for Bathroom in Bay Area?', 'kicker': None, 'content_kicker': None, 'print_headline': 'Quote of the Day', 'name': None, 'seo': None, 'sub': None}",[],2024-01-28T04:17:57+0000,article,Corrections
