abstract,lead_paragraph,headline,keywords,pub_date,document_type,section_name
"The defeat of the immigration-Ukraine-Israel package marks the end of the party of Eisenhower, Reagan and McCain.","I thought I was beyond shockable, but this week has been profoundly shocking for me. I spent the bulk of my adult life on the right-wing side of things, generally rooting for the Republican Party, because I thought that party best served America. People like Sarah Palin and Donald Trump chased me out of the Republican orbit (gradually and then all at once), but I have still held out the hope that my many friends on the right are kind of like an occupied country. They have to mouth the Trumpian prejudices to survive in this era, but somewhere deep inside, the party of Reagan still lives in their souls.","{'main': 'Trump Came for Their Party but Took Over Their Souls', 'kicker': 'David Brooks', 'content_kicker': None, 'print_headline': 'Trump Came for Their Party but Took Over Their Souls', 'name': None, 'seo': None, 'sub': None}","['United States Politics and Government', 'House of Representatives', 'Senate', 'Republican Party', 'Trump, Donald J', 'Law and Legislation', 'Illegal Immigration', 'Foreign Aid', 'Israel', 'Ukraine']",2024-02-09T00:00:10+0000,article,Opinion
Republican cynicism seems to have no bottom.,Almost four years have passed since Congress approved and Donald Trump signed a huge relief bill designed to limit the financial hardship created by the Covid-19 pandemic. The CARES Act did its job. Although around 25 million Americans temporarily lost their jobs — with the job losses mainly caused by fear of infection rather than officially mandated shutdowns — there was far less monetary pain than you might have expected given the magnitude of the public health crisis.,"{'main': 'Can America Survive a Party of Saboteurs?', 'kicker': 'Paul Krugman', 'content_kicker': None, 'print_headline': 'Can America Survive a Party of Saboteurs?', 'name': None, 'seo': None, 'sub': None}","['Trump, Donald J', 'Biden, Joseph R Jr', 'Ukraine', 'Presidential Election of 2024', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Presidential Election of 2020', 'Republican Party', 'Democratic Party']",2024-02-09T00:00:14+0000,article,Opinion
"A day after Prime Minister Benjamin Netanyahu signaled that the Israeli military was preparing to move into Rafah, airstrikes there killed and wounded multiple people.","Israeli airstrikes hit a southern Gaza border city crowded with civilians on Thursday, a day after Prime Minister Benjamin Netanyahu denounced a cease-fire proposal by Hamas and signaled that the Israeli military was preparing to move into the area.","{'main': 'Crowded Gazan City Bombed as Negotiators Try to Revive Cease-Fire Talks', 'kicker': None, 'content_kicker': None, 'print_headline': 'Crowded Refuge City Is Bombed Amid Efforts to Revive Peace Talks', 'name': None, 'seo': None, 'sub': None}","['Israel-Gaza War (2023- )', 'Rafah (Gaza Strip)', 'Palestinians', 'Civilian Casualties', 'Peace Process', 'Hamas', 'Gaza Strip', 'Israel', 'International Relations', 'Politics and Government']",2024-02-09T00:00:17+0000,article,World
"In a two-hour interview, President Vladimir Putin of Russia was more direct than usual about how he sees his Ukraine invasion ending: not with a military victory, but a deal with the West.","President Vladimir V. Putin of Russia has worked for decades to win allies in the West, using his spy agencies to interfere in elections and deploying diplomats to build links with Kremlin-friendly politicians.","{'main': 'Putin Calls on U.S. to ‘Negotiate’ on Ukraine in Tucker Carlson Interview', 'kicker': None, 'content_kicker': None, 'print_headline': 'In Carlson Talk Putin Says U.S. Could End War', 'name': None, 'seo': None, 'sub': None}","['Putin, Vladimir V', 'Carlson, Tucker', 'Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Russia', 'Ukraine', 'Peace Process', 'United States International Relations']",2024-02-09T00:09:40+0000,article,World
The brand hosted a celebrity-fueled bash for its U.S. foray into high-end jewelry.,"On Wednesday night, a throng of actors, cycling through a swirl of events — awards season, New York Fashion Week and the Super Bowl — assembled in Midtown Manhattan, wearing Chanel, dressed by Chanel and for Chanel.","{'main': 'America Ferrera, Katie Holmes, and Carey Mulligan Turn Out for Chanel', 'kicker': 'Out & about', 'content_kicker': None, 'print_headline': 'Chanel Is the Star At This Attraction', 'name': None, 'seo': None, 'sub': None}","['Fashion and Apparel', 'Jewels and Jewelry', 'Celebrities', 'Grammy Awards', 'Actors and Actresses', 'Agron, Dianna', 'Brosnahan, Rachel', 'Carmichael, Jerrod', 'Ferrera, America', 'Gagosian, Larry', 'MacPherson, Sean', 'Marino, Peter']",2024-02-09T00:20:46+0000,article,Style
Mr. Carlson’s interview with President Vladimir V. Putin of Russia put him back on center stage for the first time since his Fox News show was canceled.,"Last spring, it seemed Tucker Carlson might have reached the end of his fiery path through American media and politics.","{'main': 'Tucker Carlson Regains the Bullhorn, at Least Temporarily', 'kicker': 'Media Memo', 'content_kicker': None, 'print_headline': 'Putin Puts  Carlson Back  In Spotlight', 'name': None, 'seo': None, 'sub': None}","['Carlson, Tucker', 'Putin, Vladimir V', 'Russia', 'X (Formerly Twitter)', 'Social Media', 'Fox News Channel', 'Presidential Election of 2024', 'Right-Wing Extremism and Alt-Right', 'United States Politics and Government', 'United States International Relations']",2024-02-09T00:24:21+0000,article,Business Day
"The special counsel, Robert K. Hur, concluded that the evidence was insufficient to charge President Biden with a crime, but sharply criticized him.","Attorney General Merrick B. Garland on Thursday released the report by Robert K. Hur, the special counsel Mr. Garland had assigned to investigate how classified documents ended up in an office formerly used by President Biden and in his home in Delaware. Here are some takeaways.","{'main': '5 Takeaways From the Biden Classified Documents Investigation Report', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Special Prosecutors (Independent Counsel)', 'Classified Information and State Secrets', 'United States Politics and Government', 'Justice Department', 'Biden, Joseph R III', 'Hur, Robert Kyoung', 'Garland, Merrick B', 'Trump, Donald J']",2024-02-09T00:36:05+0000,article,U.S.
"The special counsel opted not to pursue charges against the president but raised questions about his mental acuity, which the White House disputes.","President Biden angrily hit back against a special counsel’s report on his handling of classified documents on Thursday, denying that he willfully retained papers that he was not entitled to keep and insisting that “my memory is fine” despite questions raised by the prosecutors.","{'main': '‘My Memory Is Fine,’ a Defiant Biden Declares After Special Counsel Report', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['United States Politics and Government', 'Special Prosecutors (Independent Counsel)', 'Speeches and Statements', 'Biden, Joseph R Jr', 'Hur, Robert Kyoung']",2024-02-09T00:42:23+0000,article,U.S.
"Just hours after a special counsel examining his handling of sensitive information put a spotlight on his age and memory, President Biden is set to speak.","Just hours after a special counsel examining his handling of sensitive information put a spotlight on his age and memory, President Biden is set to speak.","{'main': 'President Biden was not charged in connection with his handling of documents. Here’s the latest.', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",[],2024-02-09T00:43:36+0000,article,U.S.
"The Russian president was noncommittal after Mr. Carlson asked about Evan Gershkovich, a Wall Street Journal reporter who has been held in a Moscow prison for nearly a year.","In an interview released on Thursday, Tucker Carlson urged President Vladimir V. Putin of Russia to release an American reporter for The Wall Street Journal who has been held in a notorious Moscow prison for nearly a year.","{'main': 'Tucker Carlson Urges Putin to Release American Journalist', 'kicker': None, 'content_kicker': None, 'print_headline': 'More Calls  For Moscow To Release U.S. Reporter', 'name': None, 'seo': None, 'sub': None}","['News and News Media', 'United States International Relations', 'Political Prisoners', 'Wall Street Journal', 'Lefortovo Prison', 'Gershkovich, Evan', 'Putin, Vladimir V', 'Carlson, Tucker', 'Moscow (Russia)', 'Yekaterinburg (Russia)']",2024-02-09T00:59:57+0000,article,Business Day
"An unlikely dark comedy imagines the people pushing #PizzaGate, Donald Trump and who knows what next.","No one misses the early days and dark theaters of the Covid pandemic, but the emergency workaround of streaming content was good for a few things anyway. People who formerly could not afford admission suddenly could, since much of it was free, and artists from anywhere could now be seen everywhere, with just a Wi-Fi connection.","{'main': 'Review: In ‘Russian Troll Farm,’ You Can’t Stop the Memes', 'kicker': None, 'content_kicker': None, 'print_headline': 'Even in Person, They Just Can’t Stop the Memes', 'name': None, 'seo': None, 'sub': None}","['Theater', 'Theater (Off Broadway)', 'Vineyard Theater', 'Russian Troll Farm (Play)', 'Gancher, Sarah', 'Tresnjak, Darko']",2024-02-09T02:00:10+0000,article,Theater
