abstract,lead_paragraph,headline,keywords,pub_date,document_type,section_name
"If we turn our back on the world, there will be consequences.","A decade ago, I wrote a book with the subtitle “The New Isolationism and the Coming Global Disorder.” I’ve been wrong about a thing or two (or three) over the years. I wish I had been wrong about this.","{'main': 'The Secretary of Defense Can’t Go AWOL. Neither Can America.', 'kicker': 'Bret Stephens', 'content_kicker': None, 'print_headline': 'The Secretary of Defense Can’t Go AWOL. Neither Can America.', 'name': None, 'seo': None, 'sub': None}","['United States Politics and Government', 'United States International Relations', 'United States Defense and Military Forces', 'Defense Department', 'Austin, Lloyd J III', 'United States']",2024-01-10T00:00:07+0000,article,Opinion
Videos showed a tumultuous scene as young Hasidic men clashed with the police in the global headquarters of the Chabad-Lubavitcher movement in Brooklyn.,"A decades-old fight about the direction of one of New York’s most prominent Hasidic Jewish groups tipped into chaos this week, when one faction clashed with the police over a tunnel that had secretly been built to the movement’s main synagogue.","{'main': 'Secret Synagogue Tunnel Sets Off Altercation That Leads to 9 Arrests', 'kicker': None, 'content_kicker': None, 'print_headline': 'Altercation Over Secret Synagogue Tunnel', 'name': None, 'seo': None, 'sub': None}","['Jews and Judaism', 'Bridges and Tunnels', 'Synagogues', 'Police', 'Hasidism', 'Schneerson, Menachem Mendel', 'Crown Heights (Brooklyn, NY)', 'Chabad-Lubavitch']",2024-01-10T00:06:37+0000,article,New York
"The governor of New York described a state that was struggling with crime, the cost of living and a mental health crisis as she laid out her goals for the year.","In her third State of the State address, Gov. Kathy Hochul on Tuesday laid out her vision for the coming legislative session and described objectives that often were more of a reflection of her moderate roots than the state’s recent progressive slant.","{'main': '5 Takeaways From Hochul’s State of the State Address', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Hochul, Kathleen C', 'Politics and Government', 'Law and Legislation', 'Real Estate and Housing (Residential)', 'Affordable Housing', 'Criminal Justice', 'Mental Health and Disorders', 'New York State', 'Speeches and Statements', 'Illegal Immigration']",2024-01-10T00:14:18+0000,article,New York
"A defendant in the case has accused the district attorney in charge of it and a special prosecutor she hired of being romantic partners, saying the case should be dismissed.","It seemed an unusual choice when Fani T. Willis, the district attorney in Fulton County, Ga., turned to a suburban defense lawyer to oversee what seemed the biggest task of her career: building an election interference case against former President Donald J. Trump.","{'main': 'Allegations Against Prosecutors Bolster Trump’s Criticism of Georgia Case', 'kicker': None, 'content_kicker': None, 'print_headline': 'Prosecutors Overseeing Trump Case in Georgia May Have Romantic Tie', 'name': None, 'seo': None, 'sub': None}","['Georgia Criminal Case Against Trump (2020 Election)', 'Conflicts of Interest', 'Trump, Donald J', 'Willis, Fani T', 'Georgia', 'Wade, Nathan J', 'Legal Profession', 'Presidential Election of 2020']",2024-01-10T00:38:28+0000,article,U.S.
A fire official said that the authorities had yet to determine the specific cause but that there was nothing to indicate any foul play.,"Officials in Texas have yet to determine exactly what caused an explosion at a hotel in downtown Fort Worth that injured 21 people, but believe natural gas was involved, Jim Davis, the city’s fire chief, said at a news conference Tuesday evening. ","{'main': 'Natural Gas Played Role in Fort Worth Hotel Explosion, Officials Say', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Historic Buildings and Sites', 'Natural Gas', 'Fort Worth, Tex, Explosion (2024)', 'Explosions (Accidental)', 'Fort Worth (Tex)']",2024-01-10T00:42:15+0000,article,U.S.
A diagram of the door plug shows the locations of critical bolts that federal investigators said may have been missing or improperly installed.,A diagram of the door plug shows the locations of critical bolts that federal investigators said may have been missing or improperly installed.,"{'main': 'A Look at the Panel That Ripped Open an Alaska Airlines Jet', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['AIRLINES AND AIRPLANES', 'Aviation Accidents, Safety and Disasters', 'Boeing 737 Max Groundings and Safety Concerns (2019)', 'ALASKA AIRLINES', 'Boeing Company', 'National Transportation Safety Board', 'Federal Aviation Administration']",2024-01-10T01:01:46+0000,multimedia,Business Day
"Alan W. Wilmer Sr., who died in 2017, was responsible for the homicides, the authorities said, including a double killing that was among a series known as the Colonial Parkway murders.","A Virginia fisherman who died in 2017 was responsible for the killings of three people in two separate cases in the southeastern part of the state that sat unsolved for more than 30 years, the police announced this week.","{'main': 'Virginia Fisherman Is Linked to Three 1980s Killings, Police Say', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Murders, Attempted Murders and Homicides', 'Serial Murders', 'Genetics and Heredity', 'Forensic Science', 'Police', 'Virginia']",2024-01-10T01:30:03+0000,article,U.S.
An adviser to Dmitry Rybolovlev said the opinions of an expert from the auction house were used to persuade him to buy overpriced art. Sotheby’s said it was not part of any scheme.,An adviser to a Russian billionaire asserted in a Manhattan courtroom on Tuesday that he and his boss had been tricked by a Swiss art dealer into wildly overpaying for works of art and that a Sotheby’s expert’s opinions played a role in persuading them to pay the inflated prices.,"{'main': 'Oligarch’s Aide Tells Court How Sotheby’s Expertise Had Role in Fraud', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Art', 'Suits and Litigation (Civil)', 'Frauds and Swindling', 'Auctions', 'Rybolovlev, Dmitry Evgenevich', ""Sotheby's"", 'Bouvier, Yves']",2024-01-10T01:39:45+0000,article,Arts
The shelter housed migrant families with children. City officials said they were moved to a high school nearby to spend the night.,"New York City evacuated on Tuesday about 500 families with children — nearly 2,000 people in total — from a massive tent shelter set up on a desolate former airplane runway in southern Brooklyn ahead of heavy rains and wind expected to hit the area.","{'main': 'Nearly 2,000 Migrants Are Evacuated From Brooklyn Tent Shelter Before Storm', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Rain', 'Office of Emergency Management (NYC)', 'Floyd Bennett Field (Brooklyn, NY)', 'Jamaica Bay (Queens, NY)', 'New York City', 'Immigration Detention', 'Evacuations and Evacuees']",2024-01-10T01:44:33+0000,article,New York
"A patternmaker from Slovenia, she and her husband became naturalized U.S. citizens with the help of their daughter and then a focal point in the debate around Donald Trump’s immigration policies.","Amalija Knavs, a former Slovenian factory worker who became a United States citizen with help from one of her daughters, Melania Trump, has died. She was 78.","{'main': 'Amalija Knavs, Mother of Former First Lady Melania Trump, Dies at 78', 'kicker': None, 'content_kicker': None, 'print_headline': 'Amalija Knavs, 78, the Mother of the Former First Lady During Trump’s Presidency', 'name': None, 'seo': None, 'sub': None}","['Deaths (Obituaries)', 'Immigration and Emigration', 'Citizenship and Naturalization', 'Green Cards (US)', 'First Ladies (US)', 'Knavs, Amalija', 'Knavs, Viktor', 'Trump, Donald J', 'Trump, Melania']",2024-01-10T02:45:58+0000,article,U.S.
