abstract,lead_paragraph,headline,keywords,pub_date,document_type,section_name
An Off Broadway musical about the sins of journalistic fabrication might benefit from more make-believe.,"If you’re even a little sensitive to signs of sociopathy, you’d peg Ethan Dobson right away. Someone at the start of a promising career in journalism who is so aggressively flattering and greasily evasive, with a snap-on, snakelike, aw-shucks smile, has got to have a scheme up his sleeve. Or rather, in Ethan’s case, a dangerous bunch of lies in his pocket.","{'main': '‘The Connector’ Review: When Fake News Was All the Rage', 'kicker': None, 'content_kicker': None, 'print_headline': 'Fake News Was All The Rage', 'name': None, 'seo': None, 'sub': None}","['Theater', 'Theater (Off Broadway)', 'MCC Theater Company', 'The Connector (Play)', 'Brown, Jason Robert', 'Sherman, Jonathan Marc', 'Prince, Daisy (1965- )']",2024-02-07T00:00:26+0000,article,Theater
A popular academic theory merits closer scrutiny.,"A former colleague of mine liked to say that there are certain ideas that vanish in the presence of thought. Among those ideas is settler colonialism — or rather, the invidious, hypocritical and historically illiterate way in which it is often denounced in anti-Israel polemics and protests.","{'main': 'Settler Colonialism: A Guide for the Sincere', 'kicker': 'Bret Stephens', 'content_kicker': None, 'print_headline': 'A Guide to Settler Colonialism for the Sincere', 'name': None, 'seo': None, 'sub': None}","['Colonization', 'Jews and Judaism', 'Israel', 'Anti-Semitism', 'Palestinians']",2024-02-07T00:00:33+0000,article,Opinion
"U.S. and Qatari leaders hinted at progress in talks for a truce and the release of hostages, but it remains unclear how Israel, determined to crush Hamas, will respond to the group’s counteroffer.","Hamas has answered a proposal that could halt fighting in the Gaza Strip, release the remaining hostages there and allow more aid to reach desperate Palestinians, U.S. and Qatari leaders said on Tuesday, offering a hint of wary optimism after four brutal months of war.","{'main': 'Hamas Gives ‘Positive’ Reply to Gaza Truce Plan, but Odds Remain Murky', 'kicker': None, 'content_kicker': None, 'print_headline': 'Some Optimism as Hamas Gives ‘Positive’ Reply to Gaza Truce Plan', 'name': None, 'seo': None, 'sub': None}","['Israel-Gaza War (2023- )', 'Palestinians', 'Kidnapping and Hostages', 'Refugees and Displaced Persons', 'Deaths (Fatalities)', 'Peace Process', 'State Department', 'Hamas', 'Mossad', 'Houthis', 'Blinken, Antony J', 'Thani, Tamim bin Hamad al-', 'Sisi, Abdel Fattah el-', 'Gallant, Yoav', 'Biden, Joseph R Jr', 'Doha (Qatar)', 'Cairo (Egypt)', 'Gaza Strip']",2024-02-07T00:00:45+0000,article,World
Officials provided the first comprehensive look at where the 100 victims of the Aug. 8 wildfire were found.,"Six months after a firestorm destroyed the town of Lahaina, Hawaii, a detailed new report on the tragedy reveals that a large number of victims died along a single street — a stark indication of the ferocity of the blaze that swept through the historic island town, killing 100 people.","{'main': '9 Key Revelations in Maui’s First Review of the Lahaina Inferno', 'kicker': None, 'content_kicker': None, 'print_headline': 'Maui Report on Inferno Reveals Clusters of Death', 'name': None, 'seo': None, 'sub': None}","['Fires and Firefighters', 'Wildfires', 'Hawaii', 'Lahaina (Hawaii)']",2024-02-07T00:05:49+0000,article,U.S.
"Jazmine Ulloa, a Times reporter, analyzes the campaign strategy of Nikki Haley, as she focuses efforts on her home state of South Carolina.","Jazmine Ulloa, a Times reporter, analyzes the campaign strategy of Nikki Haley, as she focuses efforts on her home state of South Carolina.","{'main': 'Haley Prepares for Fierce Showdown With Trump in South Carolina', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Presidential Election of 2024', 'Haley, Nikki R', 'Trump, Donald J', 'South Carolina', 'Republican Party', 'Primaries and Caucuses', 'United States Politics and Government']",2024-02-07T00:24:27+0000,multimedia,U.S.
"Donald Trump is likely to back a supporter of his false claims of election fraud, Michael Whatley, the head of the North Carolina G.O.P., to replace her.","The chairwoman of the Republican National Committee, Ronna McDaniel, has told former President Donald J. Trump she is planning to step down shortly after the South Carolina primary on Feb. 24, according to two people familiar with the plans.","{'main': 'Ronna McDaniel, R.N.C. Chairwoman, Plans to Step Down', 'kicker': None, 'content_kicker': None, 'print_headline': 'R.N.C.’s Chairwoman Planning to Step Down', 'name': None, 'seo': None, 'sub': None}","['Republican National Committee', 'McDaniel, Ronna Romney', 'Appointments and Executive Changes', 'Republican Party', 'United States Politics and Government', 'Presidential Election of 2024', 'Presidential Election of 2020', 'Rumors and Misinformation', 'Conspiracy Theories', 'Voter Fraud (Election Fraud)', 'Whatley, Michael (1968- )', 'Trump, Donald J', 'North Carolina']",2024-02-07T00:40:39+0000,article,U.S.
Was this the year the awards got it correct?,"At Sunday’s Grammy Awards, Taylor Swift won album of the year for “Midnights” and, for good measure, announced a new album, “The Tortured Poets Department,” due in April. Other big winners included Victoria Monét, Phoebe Bridgers (and boygenius), Killer Mike, Miley Cyrus and Billie Eilish.","{'main': '2024 Grammys, Dissected: Taylor, Miley, SZA, Tracy, Joni and More', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Pop and Rock Music', 'Grammy Awards', 'Rap and Hip-Hop', 'Rhythm and Blues (Music)', 'boygenius (Music Group)', 'RECORDING ACADEMY', 'Bridgers, Phoebe (1994- )', 'Chapman, Tracy', 'Cyrus, Miley', 'Joel, Billy', 'SZA (Singer)', 'Swift, Taylor', 'Monet, Victoria (1989- )', 'Mitchell, Joni', 'Combs, Luke']",2024-02-07T00:41:47+0000,article,Arts
"The unanimous ruling, by a panel of appeals court judges appointed by presidents of both parties, systematically took apart the immunity claim.","Former President Donald J. Trump’s claim that he was immune from being prosecuted for any crimes he committed while trying to stay in office after losing the 2020 election was always a long shot. But in an opinion on Tuesday eviscerating his assertion, three federal appeals court judges portrayed his position as not only wrong on the law but also repellent.","{'main': 'Forceful Opinion Repudiates Claim That Trump Can’t Be Charged in Election Case', 'kicker': 'News Analysis', 'content_kicker': None, 'print_headline': 'Resounding Rejection In Ruling on Immunity', 'name': None, 'seo': None, 'sub': None}","['Immunity from Prosecution', 'Federal Criminal Case Against Trump (2020 Election Case)', 'United States Politics and Government', 'Decisions and Verdicts', 'Presidents and Presidency (US)', 'Supreme Court (US)', 'Chutkan, Tanya S', 'Henderson, Karen LeCraft', 'Trump, Donald J']",2024-02-07T00:44:58+0000,article,U.S.
Gina Carano accused Disney and Lucasfilm of discrimination when they dropped her after she posted baseless conspiracy theories and right-wing views on social media.,Elon Musk poked the Walt Disney Company anew on Tuesday by agreeing to fund a wrongful-termination lawsuit filed by the “Mandalorian” actress Gina Carano.,"{'main': 'Elon Musk Is Funding Ex-‘Mandalorian’ Actress’s Suit Against Disney', 'kicker': None, 'content_kicker': None, 'print_headline': 'Musk Funds Suit Against Disney  Over Actress’s ‘Mandalorian’ Exit', 'name': None, 'seo': None, 'sub': None}","['Carano, Gina', 'Musk, Elon', 'Peltz, Nelson', 'Iger, Robert A', 'Lucasfilm Ltd', 'Trian Fund Management LP', 'Walt Disney Company', 'Suits and Litigation (Civil)', 'Actors and Actresses']",2024-02-07T00:52:01+0000,article,Business Day
"How life may change for the Prince of Wales and his younger brother, Harry, who flew from Los Angeles to visit their father.","Less than two weeks after King Charles III was admitted to a London hospital to be treated for an enlarged prostate, Buckingham Palace disclosed that tests had revealed “a form of cancer.” As Charles has been “advised by doctors to postpone public-facing duties,” many expected other members of the royal family to step up to the plate. So what does the news mean for Charles’s two sons, William and Harry?","{'main': 'What Does King Charles’s Cancer Diagnosis Mean for Prince William?', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Charles III, King of the United Kingdom', 'William, Duke of Cambridge', 'Harry, Duke of Sussex', 'Camilla, Queen Consort of the United Kingdom', 'Catherine, Duchess of Cambridge', 'Royal Families', 'Cancer', 'Great Britain']",2024-02-07T00:55:12+0000,article,Style
