abstract,lead_paragraph,headline,keywords,pub_date,document_type,section_name
"Donald Trump swept yet another early nominating contest, delivering Nikki Haley a crushing home-state loss at the hands of voters who were arguably the most familiar with her politics.",Read five takeaways from Donald Trump’s big win over Nikki Haley in South Carolina.,"{'main': 'Haley’s Loss to Trump in South Carolina Fuels More Doubts About Her Viability', 'kicker': None, 'content_kicker': None, 'print_headline': 'Haley Is Dealt Stinging Loss In Home State', 'name': None, 'seo': None, 'sub': None}","['Trump, Donald J', 'Haley, Nikki R', 'South Carolina', 'Primaries and Caucuses', 'Republican Party', 'Presidential Election of 2024', 'United States Politics and Government']",2024-02-25T00:00:26+0000,article,U.S.
Some campaign professionals wonder if playing it safe was ever going to shake up the race.,"Nikki Haley has proudly called herself the underdog in the Republican presidential nomination fight, telling South Carolina audiences over and over how she defeated, or at least outlasted, 12 other candidates, all of them men, and then adding, “I just have one more fella to catch.”","{'main': 'Haley’s Traditional Campaign Was No Match Against Trump in South Carolina', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Presidential Election of 2024', 'Haley, Nikki R', 'South Carolina', 'Republican Party', 'Trump, Donald J']",2024-02-25T01:04:21+0000,article,U.S.
"As more details emerged about the suspect in the death of a nursing student, the community remained in shock of the first homicide on the campus in decades.","A 26-year-old man charged with kidnapping and murdering a nursing student at the University of Georgia in Athens will remain in jail after he was denied bond at a hearing on Saturday, the authorities said.","{'main': 'Suspect in Killing at U. of Georgia Is Denied Bond as a Shaken Campus Mourns', 'kicker': None, 'content_kicker': None, 'print_headline': 'Suspect in University of Georgia Killing Is Denied Bond', 'name': None, 'seo': None, 'sub': None}","['University of Georgia', 'Athens (Ga)', 'Murders, Attempted Murders and Homicides']",2024-02-25T01:08:20+0000,article,U.S.
Ms. Haley campaigned more aggressively. She spent more on television advertisements. She raked in more money. She lost decisively.,Donald J. Trump lapped Nikki Haley in the Midwest. He beat her in the Northeast. He dominated in the West. And now he has trounced the former two-term governor in her home state of South Carolina.,"{'main': '5 Takeaways From Trump’s Big Win Over Nikki Haley in South Carolina', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Presidential Election of 2024', 'United States Politics and Government', 'Polls and Public Opinion', 'Primaries and Caucuses', 'Republican Party', 'Republican National Committee', 'Haley, Nikki R', 'Trump, Donald J']",2024-02-25T02:20:34+0000,article,U.S.
"Crystal Clanton, who is close with the Thomas family, has said she does not remember sending the messages, which emerged in 2017.","Justice Clarence Thomas recently hired a law clerk who was previously accused of sending racist text messages, resurfacing the controversy around her.","{'main': 'Justice Thomas Hires Law Clerk Accused of Sending Racist Text Messages', 'kicker': None, 'content_kicker': None, 'print_headline': 'Thomas Hires Law Clerk  Accused of Racist Texts', 'name': None, 'seo': None, 'sub': None}","['Supreme Court (US)', 'Thomas, Clarence', 'Thomas, Virginia Lamp', 'Black People', 'Blacks', 'Discrimination', 'Legal Profession', 'Antonin Scalia Law School', 'Turning Point USA', 'United States Politics and Government']",2024-02-25T03:05:52+0000,article,U.S.
"Striking a more serious tone, Ms. Haley said she would continue her campaign despite a heavy defeat to Donald Trump in South Carolina, her home state.","Despite another stinging defeat, this time on her home turf in South Carolina, Nikki Haley said on Saturday that she would forge ahead in the Republican primary race regardless of the daunting road ahead.","{'main': 'Nikki Haley Forges Ahead Despite Another Loss: ‘I Am a Woman of My Word’', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Haley, Nikki R', 'Trump, Donald J', 'South Carolina', 'Primaries and Caucuses', 'Republican Party', 'Presidential Election of 2024', 'United States Politics and Government', 'Polls and Public Opinion']",2024-02-25T03:18:16+0000,article,U.S.
"Nikki Haley’s fortitude after losing her home state on Saturday looked more like stubborn grit and determination than upbeat confidence. Donald J. Trump didn’t even mention her, let alone insult her.","As Nikki Haley stepped to the podium Saturday night, the bravado she had embodied after losing in New Hampshire a month earlier was gone. Her expression was somber and, for a moment, she appeared to be edging toward withdrawing from the race for the Republican nomination.","{'main': 'In South Carolina, Haley and Trump Changed Their Tune', 'kicker': 'News Analysis', 'content_kicker': None, 'print_headline': 'In South Carolina, Two Candidates Changed Their Tune', 'name': None, 'seo': None, 'sub': None}","['Haley, Nikki R', 'Trump, Donald J', 'Primaries and Caucuses', 'Presidential Election of 2024', 'Republican Party', 'South Carolina', 'New Hampshire', 'United States Politics and Government']",2024-02-25T03:39:02+0000,article,U.S.
It’s not the final vote count in South Carolina that explains why the race might end so quickly. It’s the delegate count.,"If there had been any doubt about whether the Republican presidential primary was heading toward an early conclusion, it was put to rest Saturday night by the voters of South Carolina.","{'main': 'Delegate Math and the Futility of Haley’s Challenge to Trump', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Primaries and Caucuses', 'South Carolina', 'Presidential Election of 2024', 'Haley, Nikki R', 'Trump, Donald J', 'Polls and Public Opinion', 'United States Politics and Government']",2024-02-25T04:43:28+0000,article,The Upshot
"Corrections that appeared in print on Sunday, Feb. 25, 2024.","A caption with an article this weekend on Page 23 about live performances coming to New York in the spring misidentifies the role played by the actor Will Keen in “The Patriots.” He portrays Vladimir V. Putin, not Boris Berezovsky. The article, using outdated information, erroneously includes an actor in the cast of “Corruption.” Adam Dannheisser is not in the play.","{'main': 'Corrections: Feb. 25, 2024', 'kicker': None, 'content_kicker': None, 'print_headline': 'Corrections', 'name': None, 'seo': None, 'sub': None}",[],2024-02-25T05:31:49+0000,article,Corrections
"Quotation of the Day for Sunday, Feb. 25, 2024.","“Life, of course, has changed. Almost every day is filled with tears.”","{'main': 'Quotation of the Day: Kin in Ukraine Wait Tearfully for P.O.W. Son', 'kicker': None, 'content_kicker': None, 'print_headline': 'Quote of the Day', 'name': None, 'seo': None, 'sub': None}",[],2024-02-25T05:52:18+0000,article,Corrections
