abstract,lead_paragraph,headline,keywords,pub_date,document_type,section_name
A Cetaphil commercial showed a father and daughter connecting over football and the music superstar. But a social media influencer said the idea was stolen from her.,"When an advertisement for Cetaphil lotion was released online days before the Super Bowl, it drew rave reviews for a narrative that evoked a familiar story for parents, football fans and followers of Taylor Swift.","{'main': 'Ad Nods to Taylor Swift and Football, Drawing Cheers and Criticism', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Advertising and Marketing', 'Super Bowl', 'Cosmetics and Toiletries', 'Swift, Taylor', 'Kelce, Travis', 'Social Media', 'TikTok (ByteDance)']",2024-02-12T00:30:32+0000,article,Business Day
Taylor Swift and Travis Kelce have been the subject of right-wing conspiracy theories for months.,"Extending a weekslong right-wing meltdown over Taylor Swift’s political preferences, former President Donald J. Trump declared on Sunday that it would be “disloyal” for Ms. Swift to endorse President Biden for re-election, given that Mr. Trump signed legislation that made it easier for artists to collect royalties when their songs are streamed.","{'main': 'Trump Says It Would Be ‘Disloyal’ for Taylor Swift to Endorse Biden', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Swift, Taylor', 'Kelce, Travis', 'Trump, Donald J', 'Biden, Joseph R Jr', 'United States Politics and Government', 'Presidential Election of 2024', 'Right-Wing Extremism and Alt-Right', 'Conspiracy Theories']",2024-02-12T00:32:24+0000,article,U.S.
"In a halftime set that touched on more than a dozen songs, the R&B star delivered a raucous Atlanta party and a lesson in intimate showmanship.","A few minutes into Usher’s dynamic and sly Super Bowl LVIII halftime show performance Sunday night at Allegiant Stadium in Las Vegas came a moment of uncommon, almost startling calm.","{'main': 'Usher Brings Precise Details to Pop’s Biggest Stage: The Super Bowl', 'kicker': 'Review', 'content_kicker': None, 'print_headline': 'An Intimate Show for an Immense Crowd', 'name': None, 'seo': None, 'sub': None}","['Rap and Hip-Hop', 'Super Bowl', 'Usher', 'Keys, Alicia', 'Ludacris', 'Lil Jon', 'Will.i.am (1975- )', 'Wilson, Gabriella (HER)']",2024-02-12T02:14:00+0000,article,Arts
"The pop superstar used a Verizon ad to tell fans fresh music is on the way. A country-themed follow-up to “Renaissance,” which she referred to as “Act II,” will arrive on March 29.","After days of speculation and online sleuthing by fans — just another week, in other words — Beyoncé used her appearance in a Super Bowl commercial on Sunday to announce that she would soon be releasing new music.","{'main': 'Beyoncé Announces New Album in Super Bowl Commercial', 'kicker': None, 'content_kicker': None, 'print_headline': 'Beyoncé  Announces  New Album', 'name': None, 'seo': None, 'sub': None}","['Pop and Rock Music', 'Super Bowl', 'Knowles, Beyonce', 'Advertising and Marketing']",2024-02-12T02:41:56+0000,article,Arts
"William Albert Haynes Jr., 70, went by “Billy Jack” in the 1980s during his time in the World Wrestling Federation.","William Albert “Billy Jack” Haynes Jr., who in the 1980s competed in the World Wrestling Federation, was arrested in the killing of his wife at a home in Portland, Ore., on Thursday after a standoff with police.","{'main': 'Former W.W.F. Wrestler Arrested in Wife’s Murder', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Murders, Attempted Murders and Homicides', 'Wrestling', 'Haynes, William Albert Jr', 'Becraft, Janette (d 2024)', 'Portland (Ore)']",2024-02-12T03:10:32+0000,article,Arts
"Mr. Kennedy had faced blowback over a $7 million ad run by his super PAC that closely resembled a spot supporting his uncle, John F. Kennedy, in his 1960 bid for the White House.","Robert F. Kennedy Jr. apologized on Sunday night after a well-funded super PAC backing his independent presidential campaign ran an ad during the Super Bowl that closely resembled a spot supporting John F. Kennedy, his uncle, during his 1960 bid for the White House.","{'main': 'R.F.K. Jr. Apologizes to His Family for an Allied Group’s Super Bowl Ad', 'kicker': None, 'content_kicker': None, 'print_headline': 'R.F.K. Jr. Apologizes to Family for Super PAC’s TV Ad', 'name': None, 'seo': None, 'sub': None}","['Kennedy, Robert F Jr', 'Kennedy, John Fitzgerald', 'Presidential Election of 2024', 'Political Advertising', 'United States Politics and Government', 'Super Bowl']",2024-02-12T03:25:59+0000,article,U.S.
"Fernando Simon Marman, 60, and Louis Har, 70, were in good condition and were undergoing tests at a Tel Aviv hospital, the Israeli authorities said.","Israeli security forces said early Monday that they had freed two hostages who were being held in the southern Gazan city of Rafah, in only the second known rescue of its kind in Gaza since the start of the war. Officials in Gaza said that accompanying Israeli strikes had killed dozens of Palestinians in the city overnight.","{'main': 'What to Know About the 2 Hostages Israel Rescued From Rafah', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}","['Israel-Gaza War (2023- )', 'Kidnapping and Hostages', 'Palestinians', 'Terrorism', 'Defense and Military Forces', 'Hamas', 'Shin Bet', 'Netanyahu, Benjamin', 'Gaza Strip', 'Israel', 'Rafah (Gaza Strip)']",2024-02-12T04:49:12+0000,article,World
"Defending Donald Trump or deflecting his statements, some top G.O.P. officials reflected the trajectory of a party that the former president has largely bent to his will.","After Donald J. Trump suggested he had threatened to encourage Russia to attack “delinquent” NATO allies, the response among many Republican officials has struck three themes — expressions of support, gaze aversion or even cheerful indifference.","{'main': 'G.O.P. Officials, Once Critical, Stand by Trump After NATO Comments', 'kicker': None, 'content_kicker': None, 'print_headline': 'G.O.P. Officials, Once Critical, Stand by Trump After NATO Comments', 'name': None, 'seo': None, 'sub': None}","['Trump, Donald J', 'United States International Relations', 'Russia', 'North Atlantic Treaty Organization', 'Presidential Election of 2024', 'Russian Invasion of Ukraine (2022)', 'Republican Party', 'Bolton, John R', 'Graham, Lindsey', 'Cotton, Tom', 'Kellogg, Joseph Keith Jr (1944- )', 'Rubio, Marco', 'Stoltenberg, Jens']",2024-02-12T05:01:54+0000,article,U.S.
"Climate change is amplifying wildfires, and more smoke means higher risk of heart and lung disease from inhaling tiny particles that can drift far and wide, researchers said.","More than 125 million Americans will be exposed to unhealthy levels of air pollution by the middle of the century, largely because of increased smoke from wildfires, according to estimates released on Monday.","{'main': 'Wildfire Smoke Will Worsen, New Study Shows, and Protections Are Few', 'kicker': None, 'content_kicker': None, 'print_headline': 'Smoke From Wildfires Poses Unique Threat,  And Solutions Are Few', 'name': None, 'seo': None, 'sub': None}","['Global Warming', 'Greenhouse Gas Emissions', 'Air Pollution', 'Wildfires', 'Lungs', 'First Street Foundation', 'audio-neutral-informative']",2024-02-12T05:01:56+0000,article,Climate
"The leading Chinese electric vehicle company, with origins as a battery maker, has posted two years of million-car growth in sales.",China’s BYD was a battery manufacturer trying its hand at building cars when it showed off its newest model in 2007. American executives at the Guangzhou auto show gaped at the car’s uneven purple paint job and the poor fit of its doors.,"{'main': 'How China Built BYD, Its Tesla Killer', 'kicker': None, 'content_kicker': None, 'print_headline': 'China’s BYD Is Putting  Tesla in Its Rearview', 'name': None, 'seo': None, 'sub': None}","['Electric and Hybrid Vehicles', 'Automobiles', 'BYD Co Ltd', 'Factories and Manufacturing', 'China', 'Driverless and Semiautonomous Vehicles', 'International Trade and World Market', 'Batteries', 'Shenzhen (China)', 'Wang Chuanfu (1966- )', 'Tesla Motors Inc']",2024-02-12T05:01:59+0000,article,Business Day
